#  RA  Dec  l  b
206.233  33.6141  425.539  76.7808
211.121  51.5187  458.393  61.9893
209.48  8.01957  345.479  65.2413
208.459  46.0546  453.877  67.3965
211.114  44.1047  446.825  67.5578
210.266  14.1227  357.705  69.1996
211.587  9.37718  351.342  64.945
208.966  44.6732  450.799  68.2237
211.581  52.2528  458.829  61.2301
213.021  42.8743  442.049  67.2958
212.241  61.5155  467.588  53.2435
209.795  36.9931  431.732  72.6281
209.111  45.5343  452.098  67.5079
211.543  43.0731  444.241  68.0127
212.013  18.7781  371.59  70.5192
211.375  21.0902  377.245  72.0767
210.116  44.1835  448.294  68.0171
208.038  35.7576  430.41  74.4691
210.471  56.1997  464.243  58.2999
210.446  31.2743  412.24  74.1188
212.092  26.2221  394.284  72.8077
211.764  47.3445  451.705  64.9402
210.418  37.3277  431.882  72.0311
211.511  64.1546  470.103  51.0763
209.275  2.53615  338.303  60.8151
210.537  33.0634  418.436  73.622
208.707  48.8995  457.771  65.0174
213.816  32.2412  413.677  71.1254
213.935  -4.43825  338.945  52.4365
210.416  37.4967  432.36  71.949
211.036  17.9775  368.079  70.9142
208.853  35.2456  427.59  74.1219
213.997  4.8002  348.733  59.9229
210.343  -11.0292  329.205  48.2418
208.538  15.8994  358.455  71.6246
207.576  -14.4941  323.658  45.9942
211.294  34.3091  421.847  72.637
207.998  40.6109  443.964  71.6217
212.829  46.5525  449.168  64.9966
210.953  36.3103  428.307  72.1243
209.444  58.4092  467.146  56.6405
205.304  62.1335  473.05  54.0302
208.97  50.1892  459.143  63.8588
210.161  48.463  455.341  64.792
207.489  23.1728  379.506  76.19
211.363  34.7962  423.305  72.416
211.628  51.0065  457.192  62.2063
213.649  33.5543  417.722  70.9838
210.605  6.87435  345.912  63.6533
207.91  17.3888  361.024  73.0294
207.193  43.0328  450.457  70.2997
211.596  35.0747  423.935  72.1382
208.98  39.8041  440.476  71.5759
211.579  47.5025  452.176  64.9089
213.022  0.737175  342.528  57.272
212.897  -7.89013  334.766  49.9606
212.182  57.7673  464.288  56.4762
210.392  -4.00773  334.138  54.5576
216.537  49.7366  450.541  61.0138
208.527  13.4617  352.998  69.9726
208.2  40.6781  443.793  71.4628
212.161  42.9068  443.134  67.7709
210.918  57.3867  464.983  57.1542
210.415  9.01431  348.7  65.4367
212.479  39.8556  435.956  69.352
211.558  20.9064  376.92  71.8472
212.627  34.555  421.448  71.5171
211.756  7.3455  348.566  63.305
208.668  49.192  458.215  64.7921
212.448  24.1897  387.843  72.1194
207.309  48.0829  458.511  66.2138
209.069  29.4277  405.874  75.5535
209.355  33.9381  422.583  74.2708
210.393  14.9347  359.687  69.6341
207.781  39.5737  441.805  72.4342
211.24  8.44424  349.294  64.4738
212.134  33.0327  417.112  72.3402
211.043  -5.91301  333.633  52.5674
207.596  17.5013  360.697  73.3352
210.94  45.2461  449.159  66.8501
214.396  33.1544  416.11  70.4682
212.102  6.58266  348.078  62.4982
211.004  53.1125  460.445  60.733
210.653  28.2893  401.269  74.2188
210.646  37.7581  432.791  71.6604
210.706  11.3296  353.082  66.9601
210.925  67.4017  472.614  48.2544
211.983  51.7416  457.774  61.4891
210.524  44.8907  449.056  67.3094
209.895  3.75476  340.732  61.5188
210.415  48.6745  455.341  64.5218
207.703  29.9321  408.552  76.6714
210.81  37.7835  432.655  71.5354
208.57  -13.9937  325.208  46.1412
208.236  29.9761  408.452  76.2082
211.671  1.94127  341.696  59.0271
211.384  12.3298  356.107  67.1879
209.69  39.8693  439.59  71.1058
209.517  51.351  459.947  62.7017
208.611  43.5289  449.192  69.2411
210.919  44.4858  447.797  67.3959
207.792  33.9077  424.38  75.4808
209.323  17.958  365.216  72.2713
208.289  28.5957  402.65  76.2898
212.339  9.50524  352.818  64.532
211.321  -2.17536  337.103  55.7176
206.503  5.06395  335.85  64.3887
209.668  17.9383  365.759  71.9876
212.128  -25.1879  324.164  34.485
210.61  48.9194  455.463  64.2505
213.339  -4.48542  338.07  52.7046
210.367  43.0556  445.749  68.6681
209.501  39.7251  439.507  71.3087
211.935  15.5945  363.737  68.8657
209.141  12.0343  351.433  68.527
209.114  59.8882  468.608  55.3961
211.629  57.8565  464.827  56.5554
209.58  -4.04053  332.862  54.8959
211.443  28.465  401.895  73.5227
210.365  26.1683  393.391  74.3376
207.304  40.2123  444.18  72.2802
208.878  50.0658  459.097  63.9942
209.817  23.5851  383.653  74.2864
209.29  -34.4431  318.032  26.4932
209.803  -7.43314  330.743  51.7402
211.627  52.7358  459.371  60.8238
209.365  43.8933  448.788  68.6019
209.645  13.5714  355.409  69.273
210.839  49.366  455.832  63.8078
210.573  23.0279  382.481  73.4571
211.693  49.5875  455.178  63.2859
210.225  17.7651  366.234  71.4495
211.821  24.2768  387.679  72.696
211.8  10.7061  353.904  65.7633
211.062  27.8972  399.86  73.8528
210.765  22.5495  381.102  73.1363
211.512  53.6839  460.598  60.0906
210.107  58.118  466.336  56.7329
209.271  50.8768  459.649  63.1817
210.817  23.3118  383.665  73.3286
210.95  -1.64869  336.999  56.3589
208.524  16.5693  360.087  72.0609
212.37  44.7532  446.498  66.4583
208.186  57.348  467.362  57.8896
209.304  38.7058  437.181  72.035
208.778  -40.835  315.72  20.4492
208.456  31.8489  415.843  75.6436
209.947  12.619  354.081  68.3989
212.409  23.1171  384.464  71.8724
207.473  20.6861  370.294  75.1833
211.292  46.4098  450.735  65.8429
213.603  -5.71946  337.413  51.5092
208.829  26.8287  395.367  75.7747
206.892  -2.8655  329.396  57.093
212.31  12.3352  357.673  66.5254
210.275  52.912  460.962  61.1445
212.292  58.9465  465.312  55.444
210.467  0.167767  337.924  58.1706
213.353  25.3006  391.873  71.5445
210.758  1.92884  340.189  59.5172
212.218  27.7839  399.585  72.8272
210.356  12.5305  354.665  68.0521
210.175  44.5561  448.907  67.7218
210.646  16.7943  364.464  70.571
212.113  59.9414  466.342  54.6377
211.381  19.1332  371.663  71.2145
209.428  4.95266  341.312  62.7751
209.231  31.26  412.958  75.1402
209.992  15.8947  361.17  70.5375
208.928  46.3645  453.724  66.9514
211.836  50.1796  455.853  62.7706
212.229  29.7768  406.33  72.7865
212.769  31.9677  413.332  72.0465
213.16  42.515  441.143  67.4299
212.545  42.9601  442.782  67.518
209.675  33.8902  422.072  74.0399
210.005  34.9846  425.327  73.3774
208.995  36.8522  432.418  73.2514
213.273  40.9939  437.706  68.2294
209.634  27.3042  397.453  75.0925
210.387  42.1585  443.856  69.254
206.719  49.6301  461.295  65.1054
209.141  50.2791  459.053  63.7231
210.642  32.3739  415.988  73.7192
210.631  26.8575  396.011  74.1752
211.613  25.4326  391.399  73.1155
206.793  25.3376  387.902  77.381
209.368  32.6995  418.198  74.6663
208.736  28.1046  400.567  75.9081
211.615  54.3362  461.235  59.5192
210.992  26.7184  395.616  73.8418
210.497  44.8736  449.061  67.3349
211.127  37.1751  430.585  71.6091
212.653  -6.20375  335.707  51.5572
209.08  -1.02608  334.539  57.8072
213.989  9.35215  355.21  63.2802
212.867  34.9702  422.481  71.1975
210.201  54.1933  462.453  60.0916
212.656  37.9915  431.079  70.1572
213.761  42.7509  440.961  66.9333
210.566  -26.8412  321.895  33.408
209.019  37.338  433.809  72.9814
209.844  34.6452  424.409  73.6319
212.689  9.73693  353.768  64.4587
211.262  3.07516  342.286  60.1949
209.932  52.9461  461.36  61.2293
210.146  49.2217  456.442  64.1996
209.556  39.26  438.256  71.5527
211.301  26.8079  396.028  73.5753
210.854  47.9423  453.724  64.9011
209.367  -38.0801  316.985  22.9821
209.963  24.478  386.976  74.3885
210.181  10.7268  351.07  66.875
213.481  58.6684  464.135  55.3481
210.938  45.6882  449.941  66.5343
210.859  18.5554  369.337  71.3579
208.775  13.9798  354.576  70.166
210.885  21.9815  379.412  72.8357
210.466  60.8418  468.316  54.2437
214.094  57.4703  462.457  56.1536
211.729  22.1186  380.753  72.151
211.325  16.1337  363.995  69.657
210.589  42.9369  445.208  68.6278
212.222  6.55752  348.243  62.403
210.469  55.0681  463.109  59.2672
211.056  62.2995  469.026  52.8205
213.582  29.6437  405.664  71.6215
209.921  -5.81777  332.049  53.1509
212.198  43.7603  444.805  67.2051
211.682  42.4346  442.744  68.3418
210.606  32.3176  415.819  73.7625
210.174  26.0974  393.045  74.4979
208.692  35.2566  427.842  74.235
212.975  16.0645  366.368  68.3179
208.341  21.6218  374.935  74.8764
209.474  4.31753  340.64  62.2192
211.948  45.1521  447.738  66.408
207.935  -12.6679  325.03  47.5989
211.225  3.7815  343.043  60.7961
211.167  52.1001  459.069  61.5033
212.962  12.4818  358.997  66.144
212.225  15.0443  362.985  68.3129
212.885  -16.0274  329.516  42.6706
212.027  45.0395  447.436  66.4442
212.068  63.2311  469.067  51.7805
212.011  48.4417  453.137  64.0178
212.451  13.8858  360.919  67.4268
210.846  53.7992  461.383  60.2168
208.703  58.2199  467.623  56.9861
211.518  -39.3064  318.335  21.3215
209.41  38.1403  435.504  72.2858
209.434  24.7234  387.468  74.9122
208.085  11.0945  347.617  68.5038
211.055  11.4283  353.878  66.7909
211.109  -28.0086  321.983  32.1472
211.756  -5.73251  334.802  52.3977
211.923  48.4913  453.312  64.0194
211.218  50.6857  457.21  62.6182
208.893  38.3335  436.79  72.5125
211.856  -9.14835  332.461  49.3161
208.201  19.1914  366.764  73.8358
210.139  41.2306  442.161  69.9936
210.519  -16.0285  326.652  43.5648
209.047  54.3383  463.765  60.3155
211.083  -0.431001  338.338  57.341
210.656  50.276  457.289  63.1607
213.424  38.6653  431.998  69.3111
210.935  50.2626  456.958  63.0635
208.216  21.4579  374.176  74.9137
208.748  26.3913  393.565  75.8031
210.437  23.9035  385.335  73.8269
211.869  50.8536  456.733  62.2324
209.092  44.5468  450.39  68.2575
210.906  36.6204  429.265  72.0207
210.346  -12.3293  328.443  47.0473
210.557  18.5118  368.756  71.5815
208.531  29.8477  407.78  75.9721
209.868  23.1786  382.278  74.1206
208.321  38.4057  437.866  72.8334
212.768  18.324  371.447  69.6728
206.674  -1.66389  329.924  58.2812
211.508  42.9051  443.943  68.1409
210.196  0.164098  337.477  58.3052
212.997  42.5911  441.489  67.4804
210.87  47.6352  453.231  65.1272
210.894  57.4509  465.064  57.1055
213.793  10.4829  356.754  64.2018
209.088  55.1034  464.484  59.6398
211.168  40.8245  439.849  69.6317
212.986  43.3673  443.092  67.0132
209.657  -30.4208  319.692  30.2537
211.323  29.1611  404.365  73.6104
210.294  61.5929  469.022  53.6127
212.182  51.7122  457.532  61.4367
211.246  -11.2609  330.271  47.6675
214.587  47.2015  448.371  63.6751
213.74  53.0496  457.716  59.7984
209.986  6.7407  344.619  63.9181
210.038  17.9365  366.377  71.6927
211.359  38.9184  434.973  70.5827
208.801  14.2819  355.274  70.3564
211.633  38.288  433.008  70.7221
209.067  -1.01346  334.53  57.8241
212.873  42.5435  441.534  67.5824
209.178  55.9121  465.169  58.9089
209.128  9.70722  347.382  66.7812
208.248  26.3926  393.359  76.2485
212.166  49.4859  454.513  63.1656
207.647  15.4237  355.497  71.9506
210.02  37.0565  431.621  72.441
210.025  16.3408  362.296  70.7845
208.551  44.9768  451.933  68.188
211.165  -11.0015  330.324  47.9367
209.886  35.2761  426.394  73.3473
210.794  48.982  455.338  64.1262
208.343  53.0824  463.214  61.6116
214.988  -6.06678  339.001  50.5
211.431  9.99373  352.073  65.5017
210.064  49.7786  457.303  63.7868
210.965  37.1832  430.801  71.7199
213.559  45.8617  447.154  65.0962
211.798  27.8495  399.762  73.201
210.873  54.3752  461.99  59.7269
210.048  40.8636  441.45  70.278
209.168  56.9455  466.122  58.0039
208.808  -2.88772  332.543  56.2708
208.568  37.4813  434.891  73.2044
208.153  9.84509  345.669  67.4875
209.306  29.668  406.746  75.3251
209.807  46.1226  452.145  66.746
209.063  43.98  449.385  68.6885
210.932  38.2448  433.747  71.2187
212.951  28.9705  403.557  72.1949
211.3  38.2525  433.313  70.9658
211.305  51.1802  457.763  62.1918
211.625  28.0856  400.569  73.3597
209.206  19.1499  368.385  73.0059
211.86  21.8761  380.153  71.9531
213.146  61.2232  466.716  53.277
212.127  54.2548  460.662  59.4158
212.356  3.73351  344.841  60.0966
208.601  57.3342  466.974  57.8016
211.69  43.574  445.061  67.6047
208.558  -30.2992  318.68  30.6441
211.856  27.2723  397.782  73.12
213.84  36.5666  426.135  69.8962
209.787  34.4758  423.915  73.7398
210.586  31.2212  411.97  74.0106
208.25  -19.4218  322.33  41.1185
211.23  26.5304  395.027  73.6109
211.189  43.2775  445.106  68.0737
209.861  25.5599  390.885  74.6955
206.189  43.0101  452.11  70.7863
210.208  55.7033  463.997  58.8015
210.283  26.3481  394.02  74.4321
212.749  -12.7428  331.292  45.7013
211.508  36.186  427.33  71.7714
209.507  27.2745  397.312  75.2041
210.03  15.2809  359.816  70.1245
206.729  29.5165  407.242  77.5678
211.404  57.4437  464.624  56.9708
209.038  35.181  427.138  74.0151
209.734  61.3182  469.221  53.9777
211.618  -17.7854  327.073  41.541
211.11  27.3913  398.053  73.789
212.752  -5.71073  336.236  51.9391
212.213  30.2948  408.076  72.7553
210.617  -18.7985  325.4  40.9526
209.179  46.2144  453.139  66.9579
208.744  -13.4622  325.709  46.5793
209.674  4.37845  341.067  62.1611
208.467  48.6818  457.781  65.2862
211.974  33.8309  419.757  72.2516
210.688  29.2571  404.816  74.1588
207.558  11.0764  346.482  68.8169
211.844  44.961  447.514  66.5923
212.849  42.5428  441.56  67.5969
209.086  48.4572  456.673  65.2298
211.875  33.0962  417.498  72.5341
209.376  21.7276  376.741  74.0388
209.734  45.5988  451.356  67.1721
210.53  -1.64542  336.342  56.5694
209.859  57.1015  465.643  57.6869
212.575  -32.4952  321.634  27.4952
207.192  -0.444581  331.81  59.1736
212.258  15.4095  363.832  68.5053
209.978  -5.73055  332.197  53.2046
209.983  13.5528  356.003  69.0206
213.891  35.077  421.975  70.3681
211.104  33.0706  417.996  73.1637
212.617  46.3399  449.046  65.2495
211.096  53.0346  460.261  60.7656
211.785  55.9231  462.783  58.1458
209.391  36.8885  431.971  72.9604
208.604  33.6483  422.423  74.9582
209.151  26.0728  392.475  75.4051
209.571  41.2343  442.978  70.3187
211.61  27.6394  399.01  73.3583
209.173  17.0799  362.619  71.8805
209.823  43.1555  446.701  68.8885
210.184  46.5432  452.347  66.2577
209.831  0.77977  337.468  59.0209
211.924  -13.7155  329.669  45.1593
210.08  46.445  452.319  66.3786
210.743  31.1165  411.512  73.8966
211.949  32.1727  414.443  72.6882
209.076  42.878  447.218  69.4734
210.319  48.8217  455.67  64.4462
211.545  -6.86116  333.65  51.4959
211.337  37.031  429.936  71.5269
209.312  37.0407  432.527  72.9372
210.997  14.6965  360.218  69.0315
209.732  36.1192  429.209  73.0905
211.064  -20.6529  325.044  39.0708
210.359  29.4655  405.656  74.4309
212.15  49.7795  454.951  62.949
211.408  -1.03502  338.279  56.6555
211.518  37.0082  429.667  71.409
209.381  9.66761  347.807  66.592
212.308  13.3298  359.578  67.1801
211.242  53.8443  461.044  60.0489
210.065  -20.5127  323.975  39.5293
212.808  -21.8464  326.404  37.3604
210.228  22.9249  381.783  73.7263
211.055  20.9965  376.573  72.3134
208.672  21.4815  374.934  74.5379
209.08  21.7477  376.412  74.2997
211.112  48.7868  454.683  64.1447
212.201  40.9731  438.9  68.9113
210.525  34.0432  421.72  73.3255
210.412  1.97609  339.661  59.7427
206.814  25.4979  388.64  77.3925
209.105  40.2415  441.355  71.2268
209.619  26.6054  394.744  75.0512
209.489  47.6789  455.022  65.6857
208.913  31.0024  412.181  75.4591
210.593  47.1147  452.752  65.6431
209.727  31.5816  413.818  74.6578
210.168  44.6654  449.118  67.6472
212.012  -7.47426  333.856  50.7385
210.609  8.60071  348.416  64.9964
210.294  45.2154  449.941  67.1881
210.372  61.1039  468.59  54.0318
213.399  22.3182  382.957  70.7588
208.566  -0.429685  334.203  58.5736
210.544  48.4006  454.786  64.6815
212.778  56.8599  462.893  57.0612
211.816  50.6095  456.461  62.4442
210.538  17.6597  366.469  71.1431
211.579  27.9077  399.943  73.3961
211.231  48.0392  453.423  64.6632
212.253  37.0366  428.945  70.8695
211.538  54.9365  461.965  59.0466
209.396  54.6641  463.742  59.9319
210.216  45.4106  450.388  67.0834
206.934  22.3066  375.319  76.347
211.87  26.1364  393.907  72.9934
211.511  27.8913  399.879  73.4555
209.177  35.4776  427.917  73.7823
210.37  -4.61067  333.63  54.032
210.349  55.9336  464.094  58.5633
210.6  57.8996  465.726  56.7962
210.477  -9.96427  330.043  49.1611
210.538  32.7932  417.513  73.6962
211.871  51.7433  457.892  61.5301
208.709  23.6572  382.801  75.2788
211.012  27.8273  399.604  73.8947
212.245  59.7365  466.063  54.7803
212.527  32.4781  415.092  72.1468
211.574  25.8313  392.739  73.2138
208.556  41.5275  445.156  70.6896
208.224  -0.431435  333.616  58.7289
210.802  -9.84597  330.564  49.1355
208.69  38.2411  436.843  72.6955
212.036  35.8184  425.717  71.5277
210.206  27.7208  399.13  74.6046
211.544  43.8902  445.865  67.4745
209.984  52.2573  460.513  61.7878
212.844  16.769  367.79  68.8099
212.264  57.5287  463.99  56.6544
212.043  51.7185  457.683  61.4847
211.095  48.1774  453.795  64.6178
211.855  42.8635  443.422  67.9723
211.764  55.2084  462.048  58.7485
209.231  -37.0881  317.169  23.9655
209.594  27.3282  397.538  75.1297
206.769  30.172  410.206  77.4289
211.072  42.5831  443.837  68.5933
212.014  18.9269  371.984  70.5898
211.191  44.0974  446.712  67.5221
209.369  -7.40192  330.131  51.9468
210.932  39.3135  436.513  70.6478
210.909  33.3171  418.974  73.2506
211.483  55.9011  463.03  58.2562
211.731  23.0478  383.649  72.4481
210.173  31.0342  411.525  74.3916
210.873  37.3268  431.314  71.7156
205.393  -24.1446  317.342  37.3195
208.777  43.1062  448.119  69.4646
209.014  27.197  396.903  75.6367
206.022  6.4916  336.525  65.8673
209.903  16.6514  362.844  71.0636
208.871  14.0021  354.813  70.1144
209.373  34.1706  423.358  74.1718
209.488  42.4214  445.677  69.5725
211.114  22.8003  382.272  72.9133
209.583  35.5663  427.682  73.4466
211.454  -21.6776  325.007  37.9838
209.956  40.812  441.46  70.3649
214.419  -26.9537  325.666  32.0814
209.059  5.06407  340.775  63.0704
210.893  11.9939  354.621  67.3018
208.531  2.57944  337.026  61.2298
211.596  29.7974  406.544  73.3328
208.547  21.3076  374.158  74.5702
209.151  36.3523  430.692  73.3933
212.341  31.6135  412.399  72.4674
211.755  41.0523  439.625  69.139
209.816  49.0187  456.555  64.4919
210.952  -22.7293  323.99  37.1642
209.767  31.9685  415.207  74.5364
209.529  57.8392  466.587  57.1239
212.285  26.0464  393.775  72.6123
212.87  52.9439  458.405  60.2068
211.113  46.4671  451.051  65.8854
211.721  37.234  430.067  71.1623
211.923  37.1457  429.599  71.0584
209.772  44.3066  448.995  68.1016
212.646  57.2979  463.447  56.7362
212.593  8.52381  351.702  63.6442
212.283  43.0775  443.335  67.594
209.554  45.7744  451.899  67.1239
212.642  51.6608  457  61.3
209.684  51.7433  460.232  62.3178
213.301  4.82252  347.684  60.3808
210.408  -26.4583  321.884  33.8158
209.295  48.8279  456.93  64.8495
209.43  7.3722  344.465  64.7537
212.995  38.4094  431.799  69.7277
210.961  44.2638  447.325  67.5283
211.698  39.0157  434.807  70.3072
209.732  45.5125  451.211  67.2374
209.344  28.4297  401.851  75.3686
207.271  13.4645  350.362  70.8153
212.511  18.3229  371.096  69.8855
208.956  -4.50873  331.536  54.7462
209.135  11.5305  350.498  68.1599
213.939  30.0968  407.029  71.2856
211.436  34.718  422.994  72.3873
210.282  27.1602  397.04  74.5091
209.946  -6.54432  331.566  52.485
211.552  40.6171  438.878  69.5179
210.307  53.3639  461.44  60.7563
210.103  27.2079  397.18  74.6711
208.598  46.6306  454.601  66.8848
211.425  -3.40315  336.199  54.5989
208.294  43.9101  450.391  69.1132
211.211  12.042  355.27  67.1124
206.923  12.3111  347.33  70.1671
212.386  1.87658  342.764  58.5707
211.225  24.0813  386.586  73.1762
210.113  43.1978  446.383  68.7066
209.305  56.8011  465.868  58.0954
212.62  38.5571  432.58  69.9162
208.869  13.28  353.313  69.6096
212.319  -4.65872  336.469  53.0672
208.534  50.2703  459.773  63.946
210.481  51.6274  459.217  62.1342
211.149  51.9784  458.937  61.6081
214.894  13.2602  363.345  65.1726
206.363  54.6609  466.877  60.7526
210.978  51.9481  459.08  61.6945
211.559  10.7904  353.637  65.9893
211.814  42.7292  443.195  68.0803
211.623  44.9168  447.705  66.7364
209.206  34.6669  425.227  74.1054
212.779  50.9514  455.917  61.794
209.925  35.9599  428.48  73.0238
211.327  58.9039  466.032  55.7354
210.873  34.0834  421.518  73.0406
208.112  49.5907  459.439  64.6634
210.709  54.1339  461.887  59.9814
208.867  -28.4108  319.615  32.3771
211.981  6.46796  347.718  62.4861
209.937  34.0249  422.252  73.7891
211.246  30.5865  409.41  73.55
209.225  44.0476  449.28  68.5597
207.886  13.2114  351.166  70.2237
210.787  14.6282  359.708  69.145
209.746  43.2019  446.902  68.8969
210.116  51.5627  459.537  62.317
210.275  30.5692  409.768  74.3802
210.301  24.4763  387.232  74.0889
211.789  26.1899  394.056  73.0731
214.168  45.5999  446.025  64.9463
210.17  -2.24357  335.25  56.2198
212.35  15.803  364.85  68.6627
211.932  28.6965  402.688  73.0913
210.301  -9.26056  330.248  49.8734
210.3  40.207  439.553  70.5294
209.112  14.1042  355.502  70.0151
210.42  54.5779  462.646  59.6982
207.059  48.7878  459.79  65.7105
211.851  35.2671  424.269  71.8739
207.538  33.2192  422.141  75.9428
207.917  44.468  451.978  68.8671
209.505  32.6881  418.031  74.5596
211.184  10.1307  351.868  65.7681
210.074  9.47412  348.8  66.0049
209.087  30.5379  410.257  75.3956
210.639  23.7187  384.875  73.6001
209.621  -18.7729  324.24  41.3071
213.882  26.3557  395.367  71.2317
206.427  -2.8573  328.614  57.2824
210.656  54.6096  462.45  59.598
212.759  24.7067  389.682  71.9586
212.392  59.3854  465.636  55.0426
211.205  15.6688  362.727  69.4738
210.794  32.0687  414.824  73.6661
212.451  22.4377  382.436  71.6279
208.223  -2.92717  331.56  56.489
210.071  -8.04398  330.719  51.0743
210.263  21.7875  378.064  73.3008
208.798  31.5472  414.382  75.4363
213.264  17.6032  370.343  68.9047
207.66  57.2437  467.759  58.1075
210.899  60.5118  467.73  54.4365
212.398  23.4093  385.358  71.964
210.703  -16.2036  326.787  43.3364
209.646  23.8684  384.504  74.515
210.183  37.1203  431.592  72.2961
210.116  53.1687  461.418  60.9823
214.883  6.97733  353.001  60.9656
211.892  20.3693  375.777  71.3411
210.532  -15.3366  327.028  44.2015
209.998  6.1026  343.791  63.3962
206.548  46.2873  457.049  67.9939
210.552  48.1857  454.456  64.8443
212.704  31.0888  410.531  72.242
209.223  -0.433373  335.305  58.2624
211.994  6.06524  347.195  62.1645
208.111  -5.18578  329.728  54.4799
209.767  44.7976  449.901  67.7478
210.352  21.5243  377.331  73.1236
209.877  -5.82524  331.977  53.1632
209.475  53.7676  462.735  60.6783
212.491  23.9641  387.163  72.0269
210.342  35.4813  426.507  72.9241
209.94  5.03052  342.327  62.5535
210.356  51.5236  459.226  62.2638
209.997  -8.84935  330.087  50.3718
211.656  56.1168  463.097  58.0224
210.045  -8.20417  330.575  50.9396
211.275  -14.9465  328.161  44.2859
212.652  1.9216  343.23  58.4553
211.004  7.26253  347.156  63.7133
210.433  49.099  455.929  64.182
208.593  22.3044  377.698  74.9295
208.494  32.5745  418.589  75.4061
212.038  41.7587  440.851  68.5489
207.557  21.5366  373.427  75.5014
209.907  58.7105  467.014  56.2616
213.29  -20.8165  327.432  38.1352
210.097  17.3798  365.018  71.3358
211.098  36.644  429.11  71.8722
208.825  33.6748  422.261  74.7768
210.896  31.4529  412.614  73.7076
208.085  5.66927  339.68  64.1044
212.572  10.6892  355.163  65.2125
211.675  -12.9545  329.802  45.9525
213.309  36.6553  426.855  70.256
210.625  51.7957  459.269  61.9453
210.996  62.3171  469.08  52.8176
210.696  12.5433  355.303  67.8226
211.276  -8.17511  332.333  50.4423
209.896  48.3415  455.49  64.9966
211.374  27.3326  397.894  73.5509
212.78  47.6491  451.036  64.2463
210.499  33.4363  419.729  73.5415
208.504  30.5821  410.78  75.8826
211.382  32.3779  415.481  73.111
212.205  55.9554  462.446  57.9891
213.328  -1.59702  340.652  55.1612
209.744  25.6445  391.136  74.8138
210.239  22.0806  378.986  73.4298
211.968  40.727  438.618  69.1968
207.639  51.7324  462.562  62.9953
210.478  17.8906  366.974  71.3168
211.606  12.51  356.827  67.1519
207.895  18.0336  362.784  73.4267
210.642  57.3948  465.228  57.2224
210.44  -22.3972  323.574  37.6385
212.428  -10.1724  332.534  48.148
212.594  3.66472  345.138  59.8999
208.272  48.0064  457.096  65.9131
210.22  44.7753  449.248  67.5422
209.356  25.6017  390.752  75.1517
207.953  38.9026  439.791  72.7588
206.519  -8.82513  325.034  51.6857
209.778  26.6269  394.882  74.9119
212.089  44.3085  445.996  66.9037
210.79  7.96684  347.792  64.3942
211.379  28.5286  402.121  73.5791
212.673  23.5863  386.124  71.7693
210.9  21.7683  378.758  72.7451
213.419  6.63776  350.284  61.6939
212.046  13.7906  360.073  67.671
207.759  19.1627  365.86  74.1724
210.387  56.7254  464.823  57.8707
209.367  52.2312  461.154  62.0161
210.498  40.178  439.213  70.4254
211.113  17.5399  367.075  70.6184
208.992  25.529  390.251  75.4632
207.501  35.7898  431.34  74.8293
212.927  29.9259  406.68  72.1718
207.199  27.3297  397.118  77.2547
211.781  24.1548  387.251  72.7026
210.356  16.4549  363.147  70.5978
210.035  21.6072  377.198  73.4278
212.131  17.7291  369.075  69.8965
210.707  15.5389  361.593  69.7758
211.088  10.203  351.819  65.8854
209.375  55.6701  464.752  59.066
207.252  -9.33928  325.838  50.9532
212.759  43.9992  444.604  66.7419
211.382  -26.5915  322.818  33.402
209.242  49.7289  458.218  64.1383
210.723  53.3903  461.047  60.5976
212.17  -3.91543  336.871  53.7865
212.149  30.2926  408.088  72.8112
209.873  47.211  453.813  65.8869
213.134  36.7269  427.215  70.357
212.726  -20.6167  326.913  38.5251
208.383  10.2445  346.783  67.6606
211.296  43.0117  444.431  68.1896
209.798  25.199  389.501  74.6871
211.246  35.6976  426.169  72.1648
208.757  38.1299  436.436  72.7164
208.4  30.323  409.792  76.0157
210.785  13.63  357.608  68.4962
211.478  7.63052  348.502  63.7004
210.172  29.7042  406.598  74.5722
210.75  5.97767  344.961  62.8522
208.971  38.8008  437.925  72.1903
210.902  18.5771  369.46  71.3338
211.357  35.0883  424.211  72.3151
210.413  35.9394  427.828  72.6782
212.389  52.1747  457.915  60.9938
211.098  -29.4191  321.433  30.8171
210.922  -9.48856  330.96  49.4097
211.419  50.2978  456.47  62.8456
211.583  36.4198  427.925  71.6185
210.983  55.3834  462.953  58.8445
210.438  27.8041  399.465  74.4015
212.494  38.2589  431.951  70.1449
207.333  41.6059  447.303  71.285
211.892  23.7559  386.045  72.5041
214.161  14.5159  364.771  66.4929
213.006  39.2218  433.823  69.3288
208.565  46.0338  453.693  67.3667
211.876  48.5706  453.485  63.981
207.178  37.547  437.332  74.0689
212.259  31.8629  413.256  72.4918
209.405  23.9003  384.395  74.7359
212.989  23.7913  386.992  71.5425
209.137  41.0779  443.262  70.6678
209.054  56.0242  465.391  58.8444
207.65  37.8484  437.402  73.5896
210.917  13.6306  357.841  68.4006
212.099  42.149  441.621  68.2765
213.108  35.3179  423.288  70.8958
209.159  43.1733  447.688  69.2215
212.654  34.6702  421.771  71.4598
211.584  44.6676  447.293  66.9276
210.229  28.7833  403.13  74.5821
211.055  25.685  391.98  73.6539
212.438  48.9464  453.423  63.4537
212.559  38.5054  432.514  69.9823
