#  RA  Dec  l  b
209.206  -2.02694  333.889  56.8614
202.373  6.49902  328.308  67.4759
208.177  -0.733582  333.273  58.4807
205.186  -44.1999  312.174  17.7844
207.429  -29.9031  317.709  31.2899
205.788  32.0751  59.7873  77.7305
206.028  -25.7432  317.548  35.6283
205.306  31.5222  57.944  78.3025
207.465  -42.8615  314.179  18.7298
205.517  -48.4078  311.532  13.616
207.212  8.98991  342.403  67.3492
204.189  -22.5717  316.444  39.1073
208.223  -26.6716  319.559  34.2071
207.416  -44.8686  313.647  16.7874
206.451  -57.2819  310.248  4.81469
204.477  -39.9457  312.513  22.0591
205.259  -13.944  320.787  47.2002
209.122  -6.41615  330.429  52.9465
207.008  -33.1381  316.36  28.2528
207.152  -24.1638  319.281  36.8854
205.52  20.2734  5.00299  76.5449
209.065  18.4021  5.99452  72.721
203.189  -48.2213  309.999  14.082
203.505  -12.2871  318.977  49.2528
204.65  -14.1088  319.884  47.2039
206.438  -42.2671  313.544  19.4818
204.269  -14.1898  319.327  47.2233
203.552  -14.8762  318.09  46.7322
204.551  -24.4832  316.306  37.1703
207.51  -18.7578  321.713  41.9659
208.47  -17.0056  323.646  43.3394
204.436  -27.767  315.291  33.9902
205.234  3.79926  331.945  63.8462
208.001  14.2992  353.688  70.9257
205.746  -35.2656  314.657  26.429
205.247  -33.9092  314.54  27.8425
204.857  -28.8777  315.434  32.8256
206.799  -33.1943  316.152  28.2411
204.494  -13.1291  320.057  48.1885
203.341  -31.2786  313.346  30.7432
209.094  -59.6335  311.055  2.20914
207.226  38.4684  79.8517  73.4733
204.708  -23.997  316.621  37.6109
205.347  -52.1691  310.663  9.95047
208.072  -51.3142  312.524  10.4197
205.407  -14.7392  320.662  46.3967
206.48  -51.0839  311.588  10.8689
206.089  -4.5679  326.884  55.8225
206.799  17.9774  0.373705  74.2261
207.317  -16.7223  322.325  43.9601
208.379  -37.4331  316.353  23.8145
205.115  -12.8876  321.03  48.2531
207.477  17.9003  1.57186  73.6671
204.953  -13.7701  320.436  47.4501
208.834  -21.4272  322.184  39.0429
204.287  8.98419  335.827  68.8833
205.466  -38.2754  313.696  23.5392
204.903  11.2889  340.797  70.5306
204.21  -30.7028  314.331  31.1613
206.674  -44.2042  313.266  17.555
202.785  -36.2738  311.812  25.9118
204.801  -43.2036  312.093  18.8161
207.197  -14.3849  323.207  46.2159
204.156  -40.1662  312.208  21.8896
205.362  -49.8931  311.127  12.1803
205.324  -34.4878  314.469  27.2637
207.658  -36.3257  316.051  25.0326
207.684  20.4924  10.0026  74.9176
207.817  14.9603  354.777  71.514
205.4  -49.1025  311.312  12.9506
204.965  5.79717  333.463  65.7557
205.611  -58.8655  309.489  3.35453
207.954  -44.9767  314.007  16.5918
203.895  -45.8987  310.902  16.2881
205.404  -34.5244  314.533  27.2136
206.742  -31.222  316.653  30.1651
203.302  33.4943  70.708  78.9741
207.618  -43.4436  314.148  18.1378
204.802  -20.8397  317.694  40.6579
205.022  -21.4192  317.77  40.0459
207.581  5.04471  337.959  63.8356
208.597  -44.0421  314.713  17.384
201.882  -46.5722  309.359  15.8481
209.091  -19.1172  323.458  41.1513
207.585  -11.3325  325.237  48.9706
207.535  -48.7029  312.806  13.0392
204.233  -31.8606  314.078  30.0238
206.265  -6.57126  325.929  53.8881
209.422  8.70983  346.392  65.8217
203.862  -53.2665  309.562  9.03709
206.851  -42.7355  313.747  18.957
205.595  20.0453  4.35447  76.3609
207.391  -59.468  310.255  2.57375
204.639  9.5703  337.488  69.217
205.877  -27.572  316.842  33.8886
204.264  19.514  359.285  77.0635
201.587  -43.354  309.628  19.0628
203.868  -19.3726  317.019  42.2908
206.951  -47.5875  312.677  14.2139
206.29  -12.5814  322.809  48.2053
204.657  7.01465  334.18  66.9779
205.666  -50.5082  311.196  11.5389
209.079  -18.11  323.891  42.1052
204.573  -35.921  313.464  25.9899
204.557  -33.0348  314.111  28.8185
204.412  -50.7351  310.355  11.4687
204.772  38.7277  85.2737  74.7145
203.184  11.7105  337.084  71.7871
207.397  4.98375  337.532  63.8765
202.601  -4.7086  320.862  56.7999
206.258  -27.683  317.203  33.6984
207.089  -17.0226  321.909  43.7409
205.378  -17.4549  319.57  43.7923
203.882  -17.258  317.717  44.3435
204.922  -39.2345  313.029  22.6886
205.603  -6.67265  324.82  54.0178
201.414  -56.1959  307.701  6.35805
206.763  -36.3688  315.268  25.1662
206.091  -9.8343  323.864  50.8729
205.731  -13.3922  321.67  47.5967
208.492  -26.5671  319.874  34.2381
204.523  -23.8835  316.446  37.7602
205.561  -42.1428  312.899  19.7427
209.336  -42.4248  315.702  18.8058
206.021  -57.376  310  4.77062
206.253  2.52352  332.73  62.2539
210.695  -43.9565  316.258  17.0603
205.475  -25.6591  316.978  35.8317
205.289  -33.9709  314.564  27.7746
206.669  -17.0157  321.381  43.8675
205.296  -0.102649  328.654  60.2602
207.456  -49.3425  312.604  12.4287
202.03  -42.5349  310.095  19.8255
204.568  -4.72267  324.242  56.1983
201.822  -62.468  307.054  0.115823
207.047  -16.4083  322.116  44.3383
204.731  -29.9524  315.031  31.8004
205.715  -36.3492  314.365  25.3775
203.626  11.9795  338.714  71.7912
206.686  -25.5993  318.298  35.6159
207.973  -31.5473  317.728  29.5806
208.906  -61.0455  310.615  0.864078
207.09  19.7214  6.35121  75.0048
205.435  9.47408  339.213  68.724
206.431  -4.57978  327.439  55.6867
206.78  -11.5892  323.974  48.9934
203.555  34.6201  74.7977  78.1646
207.421  -47.9674  312.905  13.7723
206.87  -42.2433  313.88  19.4331
206.001  -9.61928  323.84  51.1051
205.489  -14.0797  321.044  47.007
206.778  -9.83456  324.874  50.6492
203.54  -11.8856  319.185  49.6324
206.244  -49.1433  311.858  12.7975
201.465  31.4013  64.6284  81.3666
207.89  -32.8056  317.269  28.3858
201.459  -57.0684  307.608  5.49007
203.503  -44.2484  310.919  17.9614
205.817  -3.96268  326.824  56.4848
206.124  -52.1818  311.134  9.84209
209.17  -7.70979  329.635  51.7461
207.397  38.6151  79.9541  73.2766
206.934  -32.6061  316.442  28.7835
205.847  25.13  26.1109  78.1756
207.179  -4.01344  329.051  55.9254
204.238  9.63621  336.616  69.4739
202.567  -38.8131  311.157  23.4371
207.232  -4.53044  328.779  55.4287
204.805  6.46337  333.864  66.4212
204.879  -50.2241  310.751  11.9155
202.988  -32.8917  312.665  29.2124
202.968  -26.507  314.046  35.49
204.862  -37.2964  313.407  24.5961
205.39  -13.0147  321.36  48.0548
205.195  -43.8754  312.248  18.1011
206.202  -41.7145  313.492  20.0595
204.013  -10.4521  320.477  50.8927
204.404  -23.487  316.425  38.1711
204.565  -50.9582  310.41  11.2317
208.4  -15.2506  324.372  45.0167
204.753  11.9348  341.533  71.1476
206.838  7.79143  339.912  66.5598
205.145  21.867  10.3711  77.6537
203  -12.6346  318.116  49.0369
207.904  -52.8402  312.057  8.96107
208.551  -25.162  320.438  35.5661
202.986  -5.82014  320.972  55.6258
207.487  -10.0934  325.763  50.1657
203.824  1.2272  326.855  62.0438
202.341  -17.033  315.769  44.8907
205.1  -24.0233  317.052  37.5015
203.852  -37.4509  312.508  24.6012
205.276  -3.39814  326.271  57.205
205.379  17.8766  356.821  75.2066
204.147  -41.5084  311.932  20.5722
205.86  -36.2455  314.516  25.4529
206.934  -32.5531  316.457  28.8349
204.424  -5.88939  323.343  55.1378
206.433  -47.5598  312.332  14.3177
202.603  -17.4817  315.982  44.3995
204.133  -29.0029  314.666  32.8385
206.902  -49.541  312.199  12.3165
201.849  14.6028  338.492  74.9326
208.403  17.2312  1.56896  72.5599
201.735  -48.9615  308.904  13.4975
204.571  7.09961  334.088  67.0926
206.56  -53.6428  311.083  8.35843
203.751  -36.8003  312.554  25.2554
201.738  -50.0922  308.742  12.3778
207.599  -24.1697  319.767  36.7662
204.595  22.8847  13.7341  78.5564
206.266  -39.9972  313.947  21.724
203.856  -22.7756  316  38.9767
204.752  -7.24066  323.152  53.7522
203.45  -22.5559  315.589  39.2718
203.479  -50.5164  309.799  11.7874
205.346  15.4908  350.363  73.5684
203.105  -49.0953  309.796  13.2289
210.006  -35.3937  318.355  25.4144
203.285  18.9662  354.686  77.4152
203.862  -15.6465  318.241  45.9122
206.924  -42.6521  313.822  19.0259
203.768  -25.294  315.219  36.5338
204.229  -12.524  319.926  48.8405
209.882  -45.2803  315.295  15.9496
203.989  18.0057  353.598  76.272
202.861  8.39083  331.582  69.0063
203.209  -2.06758  323.416  59.1472
203.055  -60.1976  307.976  2.27344
205.101  -25.3027  316.677  36.2579
203.821  21.6154  6.37241  78.6023
208.749  -33.4445  317.86  27.5771
203.688  -30.4551  313.872  31.4941
203.708  -12.9867  319  48.5259
210.271  -42.2205  316.463  18.8128
207.593  -21.1273  320.877  39.6811
206.215  11.2291  343.794  69.7408
209.183  28.2139  41.0004  75.5141
205.023  -26.7746  316.174  34.8421
209.611  -42.1029  316.001  19.0611
206.161  14.769  350.655  72.5041
203.538  -52.7417  309.457  9.58732
203.689  -34.5668  312.966  27.4589
204.358  -54.0391  309.717  8.22492
207.379  -45.2651  313.524  16.408
209.176  -41.9232  315.722  19.3208
205.167  -4.00516  325.695  56.6743
200.386  8.00728  324.761  69.5925
205.12  -33.5128  314.52  28.2522
208.58  20.4349  11.3143  74.1521
207.253  -45.5979  313.354  16.1047
203.432  -30.4779  313.614  31.5144
206.561  -26.3494  317.927  34.9206
204.985  -40.8082  312.739  21.1373
201.96  8.30828  329.207  69.3011
206.064  29.5263  47.6747  78.1395
204.533  1.21139  328.24  61.7663
203.147  -2.7398  322.903  58.5266
207.696  -58.9905  310.515  3.00378
201.841  -57.9725  307.688  4.56643
206.801  -29.6665  317.163  31.6586
207.49  6.93695  340.113  65.491
204.376  10.4505  338.16  70.104
202.27  -53.5461  308.568  8.91262
207.496  -36.7126  315.807  24.6901
208.796  3.75489  338.771  62.1051
204.17  -54.966  309.443  7.33208
209.1  -14.9644  325.409  45.0523
206.101  -0.0996755  330.14  59.9432
203.259  3.22439  327.302  64.1092
206.246  -46.1021  312.526  15.7689
205.506  55.3497  108.362  60.3253
205.53  -12.4112  321.822  48.5919
207.169  -36.0387  315.707  25.4082
205.973  -26.5118  317.255  34.896
206.956  -47.1686  312.778  14.6215
206.18  -53.3748  310.917  8.66804
203.377  7.46681  331.75  67.9522
205.821  -42.6894  312.977  19.168
204.317  -32.582  313.99  29.3029
204.303  -43.9988  311.56  18.1039
206.357  -0.755023  330.076  59.2404
203.036  -31.1334  313.08  30.9343
202.489  12.5453  336.55  72.8516
204.702  0.541208  328.036  61.0819
205.727  -49.2568  311.495  12.7564
206.02  38.4116  81.8996  74.2293
208.298  -39.3288  315.756  21.9992
208.821  -22.8633  321.597  37.6825
207.643  -41.7255  314.602  19.8014
201.196  11.0871  330.573  72.1448
208.478  -58.8994  310.929  2.99792
207.474  -14.8766  323.347  45.6642
203.329  -25.8078  314.607  36.112
204.745  -40.8782  312.533  21.1048
204.196  26.1633  30.0501  79.8254
205.101  -10.72  321.973  50.3318
208.77  -19.9217  322.733  40.4893
206.001  -24.2309  317.991  37.0981
205.114  13.1002  344.595  71.8832
207.688  -5.1466  329.088  54.6839
208.484  -29.3422  318.921  31.5806
205.57  -32.5634  315.177  29.0957
206.1  -60.9086  309.32  1.3037
206.1  -5.30542  326.434  55.1304
205.812  4.31931  333.646  64.0561
204.245  -35.0277  313.369  26.9185
206.699  -2.02338  329.694  57.9419
209.814  -38.2833  317.29  22.6892
207.107  -16.7159  322.062  44.0277
204.184  18.4331  355.461  76.426
203.567  -9.76708  320.096  51.6709
203.725  -49.1  310.206  13.1562
205.89  2.48304  331.99  62.3763
207.35  -39.3324  314.988  22.1776
205.135  15.76  350.487  73.904
204.677  23.6501  17.4827  78.7777
206.219  15.1561  351.684  72.7464
205.063  -15.6291  319.849  45.6324
206.384  22.6348  15.758  76.9437
208.016  -14.3302  324.315  46.0082
206.291  -15.7708  321.408  45.1639
202.768  -48.2593  309.708  14.0896
205.453  -35.498  314.34  26.2545
208.566  19.8392  9.39798  73.8754
202.706  -40.2374  311.019  22.0143
207.593  -36.3876  315.979  24.9856
206.099  -4.57679  326.895  55.8105
205.049  -28.0611  315.848  33.5841
204.274  -41.2716  312.079  20.787
204.108  -27.9607  314.899  33.8626
208.581  -36.9227  316.669  24.2648
207.072  13.5847  350.173  71.0342
207.374  29.8393  48.3342  76.9677
203.378  53.4335  109.27  62.5653
205.391  48.1974  101.401  66.7825
203.596  -49.6064  310.032  12.6717
209.008  1.82825  337.103  60.3407
207.129  -30.3361  317.285  30.9389
205.71  -57.7575  309.759  4.43039
204.995  -13.7108  320.519  47.4957
203.846  -13.4946  319.003  48.0004
207.162  -44.8663  313.465  16.8314
206.474  -35.1294  315.338  26.4261
204.985  -43.5353  312.163  18.4646
210.722  -36.0908  318.741  24.5766
203.983  -19.8503  317.012  41.8011
203.666  -55.4189  309.078  6.93542
203.692  -33.4966  313.198  28.5092
207.214  -29.977  317.476  31.267
206.179  -21.7428  319.015  39.4584
205.912  -41.3783  313.344  20.4347
207.299  -21.8847  320.255  39.0353
205.37  -21.9423  318.008  39.4591
202.833  -33.1784  312.46  28.9535
205.337  -29.4088  315.777  32.2142
207.085  1.21318  333.069  60.7105
207.461  -35.475  316.116  25.896
202.805  -48.1192  309.756  14.2241
202.273  0.55496  323.263  61.9306
201.527  22.9329  6.69937  81.1003
209.101  -32.8745  318.359  28.0426
206.441  -2.63564  328.797  57.4815
204.488  -33.8465  313.858  28.0357
207.312  20.2594  8.55411  75.1055
204.892  -43.1188  312.179  18.8863
205.637  -29.1853  316.14  32.3714
206.367  -46.0062  312.633  15.8445
206.048  -17.2716  320.491  43.7933
202.42  -32.1285  312.276  30.0478
209.37  -17.1891  324.67  42.8766
203.209  -4.09456  322.249  57.2157
204.245  -45.9385  311.144  16.2052
201.561  -23.3012  313.205  38.8747
208.77  -11.4508  326.818  48.4461
205.416  -25.2866  317.024  36.2061
204.514  -38.3993  312.87  23.5704
204.072  44.0824  97.8002  70.793
205.509  -23.3434  317.722  38.07
206.196  -23.3961  318.478  37.859
204.546  -48.3904  310.884  13.7575
207.212  -15.9207  322.538  44.7535
207.897  -11.99  325.327  48.248
205.381  -38.0949  313.666  23.7297
206.515  11.5038  344.949  69.7839
205.394  -42.1871  312.76  19.725
203.803  -35.2702  312.92  26.7504
206.191  -39.0575  314.112  22.653
206  -27.2772  317.057  34.1479
208.339  -42.0966  315.038  19.314
207.19  10.1927  344.22  68.338
207.526  -19.147  321.576  41.5901
204.827  1.88253  329.374  62.2703
208.259  -2.60789  331.869  56.7618
205.309  10.1186  339.891  69.334
205.519  34.1002  68.6578  77.0821
200.88  -28.2993  311.45  34.0408
207.599  -24.4964  319.653  36.4527
206.435  -2.71516  328.729  57.4105
205.026  14.1313  346.477  72.7456
200.292  -7.51504  315.719  54.6164
203.196  -2.0854  323.382  59.1342
206.415  -20.9426  319.571  40.1699
205.558  -38.4801  313.725  23.324
204.525  -23.2545  316.631  38.3721
203.459  -52.2002  309.501  10.1293
205.016  -35.0767  314.051  26.7422
201.041  -29.8408  311.34  32.4955
205.528  -36.0278  314.278  25.7241
207.66  -41.8006  314.596  19.7255
203.57  -14.4464  318.268  47.1448
205.298  -14.8947  320.452  46.2769
201.989  -10.5192  317.38  51.3247
205.264  -2.03271  327.171  58.4836
205.434  -20.0862  318.702  41.2394
207.166  3.77348  335.744  62.9395
206.272  -1.39021  329.429  58.693
205.072  -51.8226  310.562  10.3232
205.718  -31.9784  315.468  29.6374
202.181  -21.1881  314.44  40.8484
206.641  44.0861  93.3148  69.7376
206.991  -14.6937  322.794  45.9858
204.365  -52.7379  309.958  9.50406
204.008  -17.454  317.813  44.1247
206.375  -29.3011  316.846  32.1049
208.826  18.5711  6.05309  73.0034
202.777  -18.0479  316.04  43.8112
204.529  -12.307  320.444  48.9704
207.163  37.9305  78.4625  73.8461
205.061  16.968  353.439  74.8159
206.164  -47.0287  312.265  14.8756
206.332  -17.0295  320.948  43.948
210.731  -33.5417  319.607  27.0035
208.322  -43.7437  314.59  17.7226
203.945  -37.31  312.617  24.7257
207.445  -47.876  312.943  13.8575
202.685  1.21994  324.554  62.4297
207.909  20.7429  11.2329  74.8509
206.504  -13.3561  322.747  47.4039
206.524  -51.2038  311.589  10.746
208.444  -10.1862  327.077  49.7395
204.572  -52.0575  310.209  10.1502
204.238  1.18345  327.641  61.8512
203.141  -4.74382  321.784  56.6143
206.786  -11.1567  324.199  49.4001
206.928  1.21048  332.778  60.778
203.252  -52.5685  309.312  9.78683
205.193  -21.8461  317.833  39.5931
205.171  -0.763745  327.919  59.6966
208.065  -62.5242  309.875  -0.476173
205.83  14.5118  349.291  72.5293
205.436  -44.7948  312.231  17.1658
203.351  -37.291  312.109  24.831
206.823  -43.3951  313.568  18.3192
203.821  -16.5102  317.888  45.0836
207.004  -0.756391  331.22  58.9715
206.601  -45.8807  312.827  15.9315
207.32  -0.102362  332.327  59.4262
210.69  -14.0567  327.915  45.326
204.829  -3.39335  325.499  57.3647
201.59  -29.5911  311.945  32.6682
204.201  17.6708  353.175  75.8947
206.466  -31.5863  316.286  29.8692
203.97  44.6731  98.9064  70.3254
208.365  -9.09416  327.601  50.7819
202.022  -40.5368  310.413  21.8014
205.039  -45.4539  311.807  16.5759
204.929  -27.207  315.956  34.4401
206.055  6.4466  336.539  65.8122
205.797  -21.8246  318.543  39.4724
205.282  -39.5889  313.246  22.2848
204.071  16.6973  350.081  75.2858
205.771  -19.8614  319.188  41.3735
204.083  -3.39037  324.194  57.6156
206.418  -9.22836  324.666  51.3394
210.202  -53.7791  313.162  7.70799
202.489  11.2497  334.464  71.7219
203.189  -34.0805  312.609  28.013
203.863  -0.102882  325.946  60.7862
204.65  -10.4729  321.419  50.6975
208.136  -7.22221  328.414  52.5987
206.584  -4.72249  327.596  55.4975
207.064  8.71752  341.689  67.2085
201.823  -8.08079  318.041  53.7353
206.445  0.53633  331.299  60.3792
206.244  24.7702  24.8281  77.7427
201.499  -35.7517  310.76  26.5936
204.607  -33.4567  314.058  28.3971
205.909  -21.0256  318.947  40.2165
205.816  -19.2039  319.477  41.996
207.863  -32.2549  317.409  28.9232
206.096  -1.37933  329.125  58.7727
205.36  -15.1771  320.422  45.9888
206.13  -16.1471  321.044  44.849
206.294  -58.1444  309.985  3.98867
205.986  -14.1028  321.71  46.8447
207.012  -53.7062  311.333  8.23866
203.976  -38.7991  312.338  23.2584
206.688  -52.1415  311.485  9.80831
206.998  41.618  87.8974  71.4486
203.503  -26.5435  314.613  35.36
205.219  -0.74738  328.02  59.6936
204.428  -25.5981  315.86  36.1085
205.642  3.0802  332.068  63.0217
206.015  -52.4132  311.019  9.62952
203.672  17.5596  351.376  76.1731
205.383  -47.49  311.63  14.5331
205.26  7.06665  335.585  66.7392
206.524  -24.7895  318.385  36.4359
201.731  -43.3932  309.731  19.009
201.581  -41.5743  309.895  20.8247
206.841  1.1753  332.588  60.7846
204.328  -30.0156  314.613  31.8127
207.857  7.4163  341.485  65.6911
205.342  -28.8901  315.923  32.7181
207.901  3.12504  336.446  62.0156
202.78  -10.192  318.715  51.4589
205.97  51.7042  104.552  63.5128
207.659  -17.0115  322.631  43.5833
206.585  -51.6978  311.519  10.2553
204.143  -12.0577  319.993  49.3124
207.872  -39.5664  315.348  21.8522
202.817  -43.1117  310.604  19.1653
204.859  -29.0908  315.38  32.6174
206.002  -11.2274  323.043  49.5796
200.316  -68.4563  305.669  -5.74374
207.938  1.81092  335.185  60.8473
203.643  5.17004  329.911  65.756
204.976  -41.5088  312.582  20.4523
205.571  -53.7669  310.478  8.3573
203.072  -62.1485  307.676  0.345724
202.496  -41.9438  310.556  20.356
204.559  -37.2651  313.154  24.6752
207.371  -17.5159  322.056  43.1891
207.23  0.545944  332.731  60.0484
204.982  -30.5446  315.128  31.1755
205.877  -4.64348  326.484  55.8282
205.968  27.5439  37.9794  78.3536
208.774  28.9751  44.1285  75.8453
204.057  -28.8458  314.627  33.006
208.197  -37.5784  316.159  23.7115
207.29  -37.0642  315.536  24.3898
204.424  -43.5252  311.744  18.5529
207.85  -28.3046  318.632  32.7315
204.965  -44.4906  311.95  17.5308
205.867  -41.3288  313.319  20.4903
208.683  -17.3696  323.743  42.9289
206.877  -5.37309  327.645  54.785
206.347  11.5638  344.675  69.9314
203.964  -14.9327  318.632  46.5798
207.511  -22.6453  320.218  38.2503
205.698  -50.1264  311.296  11.9087
206.083  10.9883  343.082  69.6228
207.185  -54.3476  311.29  7.59069
204.565  -38.0482  312.989  23.9068
207.158  -24.4082  319.203  36.6489
203.246  -19.3507  316.251  42.4434
206.204  22.242  13.8709  76.9373
206.877  -12.0291  323.892  48.5466
204.351  3.17956  329.55  63.6494
207.304  -50.333  312.275  11.4867
205.706  -24.1437  317.691  37.2502
205.12  -52.0568  310.545  10.0878
203.088  -9.42182  319.504  52.1279
204.365  -13.0445  319.909  48.3037
201.993  -22.4726  313.902  39.619
206.941  -29.9256  317.224  31.3773
201.248  -27.2912  312.029  34.9866
201.972  -27.7756  312.702  34.4031
203.218  -4.82053  321.877  56.5188
205.846  0.554381  330.208  60.6444
205.076  -5.30843  324.75  55.4789
206.877  -42.0289  313.938  19.6405
206.668  33.3016  63.6467  76.5822
205.732  2.46896  331.67  62.4315
204.788  25.036  24.5443  79.0883
203.784  -38.6341  312.211  23.4482
203.737  -1.42759  324.801  59.5833
207.284  18.1  1.74883  73.9339
206.914  5.57446  337.264  64.6296
204.798  -56.2668  309.557  5.98866
208.497  -22.8198  321.255  37.8152
202.773  -0.106168  323.826  61.1459
204.256  -53.0046  309.844  9.25345
203.905  -4.86388  323.034  56.273
203.676  -26.3317  314.852  35.5359
205.007  -16.6849  319.378  44.6288
203.995  7.77695  333.579  67.957
202.392  45.7163  103.236  69.9267
206.213  -17.0129  320.803  43.9966
205.826  -35.895  314.572  25.8007
205.608  -23.0713  317.92  38.311
207.096  -21.6258  320.116  39.3373
205.55  -14.1326  321.106  46.9392
206.882  -25.0262  318.696  36.1217
206.421  10.7395  343.432  69.2266
208.065  15.8271  357.332  71.9219
205.24  -17.2632  319.465  44.0122
208.314  0.544095  334.648  59.5532
205.88  -22.5453  318.4  38.7561
200.326  11.7867  328.925  73.1327
203.672  -16.8942  317.564  44.7445
206.882  -50.1819  312.041  11.6942
206.314  -9.16616  324.544  51.4322
207.468  42.9731  89.8928  70.2124
206.992  -36.1702  315.518  25.3152
207.688  -30.8808  317.66  30.2879
206.628  -16.993  321.339  43.9006
207.644  -53.1655  311.827  8.68092
205.85  -4.6241  326.452  55.8557
207.955  -30.9362  317.899  30.1736
204.299  -54.109  309.67  8.16222
208.008  0.545162  334.113  59.6963
203.644  -0.102722  325.525  60.8619
203.398  -18.3537  316.743  43.384
209.753  22.0506  18.3025  73.8377
204.196  40.7679  91.3831  73.4653
203.906  -39.7238  312.094  22.3598
208.357  -12.2013  325.847  47.8922
206.614  -49.1104  312.108  12.7777
205.05  -58.9376  309.19  3.33958
206.419  10.3884  342.853  68.9427
205.887  29.1302  45.8484  78.3449
205.483  -46.656  311.873  15.3364
205.47  -45.6324  312.079  16.3407
206.225  -2.1046  328.811  58.0547
204.944  -42.903  312.264  19.0904
204.937  -54.6846  309.932  7.52831
203.406  35.8984  79.8737  77.4561
205.275  -42.0068  312.708  19.9194
206.724  -42.916  313.608  18.8022
204.388  0.54477  327.434  61.2027
205.999  -23.8825  318.1  37.4354
205.058  -28.2693  315.802  33.3793
205.035  -19.6975  318.35  41.7107
206.995  24.8927  26.1065  77.1086
203.244  44.9705  100.672  70.3205
205.925  -61.0197  309.214  1.21208
204.403  -32.3019  314.137  29.5624
204.748  -37.2637  313.317  24.6465
206.714  -46.1731  312.84  15.6289
203.92  -34.1737  313.261  27.8084
205.576  -47.085  311.847  14.9035
206.219  -17.5521  320.598  43.4782
207.586  -13.2778  324.253  47.1399
203.105  -58.1848  308.319  4.25691
208.89  12.8869  352.572  69.314
202.983  30.8501  58.1228  80.3996
202.901  -46.8744  310.027  15.4426
205.394  -41.9334  312.816  19.9732
204.737  -21.9973  317.254  39.5487
205.578  -34.0151  314.816  27.6791
202.964  -14.8484  317.294  46.8924
206.542  -14.7409  322.178  46.0746
207.721  8.73941  343.086  66.8547
207.425  1.8125  334.252  61.0894
206.273  -39.3958  314.098  22.3089
209.751  4.35047  341.172  62.0952
207.785  4.2354  337.428  63.0358
201.163  -18.1806  313.917  43.9809
205.287  -37.9513  313.62  23.8859
203.728  -46.2877  310.712  15.9255
205.611  -41.5797  313.062  20.2857
203.099  -52.681  309.201  9.69079
208.782  3.05462  337.979  61.5129
204.526  3.1789  329.909  63.5785
206.956  -25.4656  318.631  35.6804
202.883  -16.1566  316.757  45.6354
203.483  -58.5942  308.449  3.8209
206.265  5.82068  336.233  65.1647
204.522  -57.4445  309.192  4.85835
206.325  8.17664  339.349  67.1574
205.143  -39.7837  313.089  22.1162
209.861  2.9961  339.822  60.8987
205.632  -18.2148  319.61  42.9955
203.638  -43.991  311.067  18.1979
204.04  -30.4437  314.224  31.4447
206.95  14.7486  352.419  71.9621
205.545  11.0112  341.873  69.9462
207.431  -26.6959  318.729  34.3806
206.148  -5.9808  326.097  54.4818
205.234  -5.91085  324.66  54.8583
204.077  -36.631  312.874  25.3722
209.376  -17.4895  324.537  42.5925
204.802  -54.7001  309.852  7.52775
207.52  -35.3656  316.198  25.9901
201.58  -44.864  309.396  17.5689
209.613  -13.7987  326.671  45.9603
206.036  18.0591  358.917  74.8453
202.308  -2.82111  321.318  58.6943
206.462  -12.3987  323.134  48.3264
204.847  -32.933  314.407  28.8672
204.851  -14.5653  319.978  46.7119
208.296  -8.28482  327.988  51.5569
207.377  -34.6267  316.278  26.7347
204.944  -43.7471  312.088  18.2628
201.159  -30.3811  311.363  31.946
204.832  -56.757  309.484  5.50353
204.997  -33.5808  314.39  28.2076
207.714  -45.5867  313.683  16.04
205.335  -14.4599  320.677  46.6844
203.737  -20.3988  316.546  41.3191
203.811  -53.7815  309.442  8.53486
206.67  -42.6176  313.638  19.1019
205.529  -54.95  310.218  7.20241
205.078  46.0555  99.0303  68.7393
205.771  -42.8184  312.909  19.0498
206.801  -54.206  311.101  7.77808
208.051  -39.7759  315.435  21.615
204.349  0.550525  327.363  61.2224
204.782  -7.22427  323.207  53.7588
206.563  -17.6734  320.982  43.268
203.578  -35.7718  312.614  26.2919
206.499  -53.0875  311.167  8.90882
201.409  -49.4638  308.616  13.0295
205.981  -37.9634  314.201  23.7563
207.236  -19.8217  320.961  41.0272
205.416  -4.04206  326.095  56.5532
202.937  23.6435  14.1972  80.2557
206.341  -48.8649  311.982  13.0561
206.258  -52.7389  311.097  9.28028
204.45  -36.6827  313.187  25.2633
203.728  -48.4274  310.327  13.8184
205.17  -16.4106  319.693  44.8517
207  12.4063  347.68  70.1919
204.454  12.0985  341.069  71.4479
203.567  -28.676  314.165  33.2591
207.485  -40.015  314.92  21.4901
206.741  -47.8671  312.471  13.9726
204.959  -25.8194  316.374  35.7851
206.999  19.1202  4.24434  74.7465
202.908  -18.5938  316.048  43.2513
206.313  -43.0272  313.272  18.7607
207.143  -48.0629  312.696  13.7218
203.708  29.2654  48.0562  80.2071
200.559  -29.4999  310.907  32.894
205.266  -1.43151  327.602  59.0418
201.445  -39.3008  310.139  23.0893
207.669  1.18143  334.099  60.417
204.491  -42.7626  311.948  19.2924
207.771  35.8696  71.1785  74.6003
202.827  -35.8865  311.923  26.2875
201.77  -25.6218  312.937  36.5559
202.715  -45.2256  310.17  17.0907
205.353  -24.5518  317.176  36.933
205.274  -7.07249  324.072  53.7478
208.245  -27.846  319.182  33.0753
206.259  -11.5439  323.257  49.2001
205.24  -41.4664  312.798  20.454
