#  RA  Dec  l  b
206.133  -28.4532  316.848  32.9789
205.241  -24.2072  317.155  37.2921
205.501  37.9109  441.517  74.8668
204.347  15.6281  348.108  74.3131
205.925  -23.3778  318.179  37.9409
205.694  -4.53967  326.247  55.9897
205.373  -3.27264  326.52  57.2881
204.74  -22.37  317.142  39.1861
205.49  -36.9277  314.031  24.852
207.118  20.3084  368.36  75.2877
202.728  -60.1699  307.819  2.32602
207.415  -50.6547  312.271  11.1573
204.951  40.8291  449.971  73.0591
206.476  -13.8453  322.487  46.9471
206.037  0.54215  330.553  60.5549
206.967  28.5038  402.488  77.4542
207.291  -34.0891  316.352  27.273
203.926  -49.8206  310.21  12.4239
205.359  -16.2926  319.984  44.9165
207.408  -3.93452  329.482  55.9072
208.835  -38.8919  316.313  22.3127
204.389  -36.3368  313.209  25.6121
208.797  18.8016  366.668  73.1512
204.832  -48.6558  311.025  13.4612
206.847  -22.846  319.397  38.2295
200.807  -49.9262  308.158  12.6221
203.51  -34.7016  312.775  27.3539
205.903  -37.1076  314.343  24.6045
205.158  -7.28917  323.771  53.5795
205.375  -36.534  314.024  25.2564
204.586  45.1357  458.511  69.7042
200.89  10.4678  328.874  71.7022
202.699  -15.9557  316.573  45.8703
206.117  -44.3457  312.826  17.5041
206.43  -34.9544  315.345  26.6047
205.726  27.0606  395.527  78.5501
205.37  -19.8931  318.691  41.4414
204.813  2.53801  329.915  62.8768
204.218  -0.101967  326.626  60.6618
205.161  -53.7527  310.24  8.41849
207.364  -3.94655  329.4  55.9139
204.72  -21.5309  317.377  40.0056
206.729  -56.1412  310.64  5.89713
206.861  -42.6285  313.78  19.0595
206.864  -25.8767  318.399  35.306
206.343  -16.4675  321.189  44.4829
203.97  -21.2049  316.587  40.4848
204.493  -14.3556  319.571  47.0065
206.673  15.8161  354.311  72.9031
206.713  -47.5666  312.52  14.27
206.94  -4.01837  328.655  56.0139
206.407  -2.72558  328.673  57.4118
207.215  -45.5453  313.34  16.1619
203.712  15.0077  344.908  74.2243
208.991  -13.8241  325.847  46.1558
203.919  -17.1085  317.814  44.4805
205.167  -33.7479  314.505  28.0143
205.332  -22.0448  317.931  39.3686
203.271  -27.2368  314.197  34.7216
204.969  17.2877  354.096  75.1002
203.957  12.4775  340.461  72.0333
208.385  -22.2374  321.354  38.4016
207.062  -38.8846  314.869  22.6658
204.469  -27.0428  315.515  34.6909
206.708  16.9531  357.314  73.643
201.922  -34.8195  311.304  27.4616
204.899  -33.4389  314.333  28.3637
205.584  22.9917  375.967  77.7613
205.728  -17.6064  319.957  43.5563
206.028  13.7681  348.165  71.8427
204.961  -30.6682  315.076  31.0586
206.446  34.5364  428.701  76.2009
204.968  5.22549  332.848  65.2439
207.458  -39.6453  314.994  21.854
204.189  -4.04847  323.988  56.9583
207.192  -38.6204  315.044  22.8982
206.533  11.0016  344.122  69.3725
204.108  13.5035  342.799  72.7916
206.16  -11.7964  322.996  48.9908
203.856  -7.38159  321.644  53.8837
205.801  16.2302  353.315  73.7933
206.462  -7.10377  325.923  53.3208
205.75  -12.8696  321.927  48.0905
205.069  -43.4432  312.245  18.5428
207.453  -41.0604  314.625  20.4812
207.169  -29.9267  317.446  31.3258
206.671  -23.7878  318.877  37.3666
205.547  -9.22768  323.361  51.6189
207.702  -0.100852  332.999  59.2593
204.599  -19.1849  317.985  42.3094
201.516  -18.0754  314.402  44.0232
202.443  -18.0343  315.614  43.8908
208.836  -27.7761  319.803  32.9923
205.396  0.535679  329.349  60.8084
207.149  -3.28818  329.52  56.6029
206.662  -13.4068  322.939  47.3079
201.75  -23.4049  313.401  38.7423
203.539  -52.4838  309.501  9.84145
203.828  -21.1644  316.429  40.554
204.934  -22.8331  317.225  38.6937
206.805  18.1927  361.015  74.3536
206.949  28.3981  402.005  77.4756
205.073  10.8968  340.563  70.1119
205.495  18.9615  360.46  75.8069
208.534  -13.184  325.572  46.912
205.56  -27.2427  316.607  34.2756
206.999  -40.3877  314.437  21.2162
204.122  -44.9874  311.237  17.1559
202.502  -32.4956  312.282  29.6743
202.168  -66.6152  306.614  -4.01062
206.883  28.1197  400.727  77.5429
203.775  -35.1978  312.91  26.8258
205.309  -16.998  319.651  44.2504
205.077  -56.0173  309.758  6.20463
208.877  5.50342  340.976  63.537
206.282  -19.4441  319.956  41.6451
209.148  -32.0038  318.683  28.8662
205.293  -33.5169  314.678  28.2171
204.84  -18.1514  318.637  43.2533
205.066  -43.5425  312.222  18.446
207.181  -17.8117  321.696  42.9623
204.007  57.2751  471.273  58.8332
204.599  -27.4455  315.545  34.2728
204.094  -11.0988  320.321  50.2487
200.857  -54.7215  307.577  7.86096
204.8  -17.9801  318.646  43.4288
205.824  -34.5402  314.908  27.1219
207.49  25.1825  387.781  76.7326
207.115  -1.39598  330.898  58.3444
204.092  -26.8635  315.162  34.9382
205.664  30.3283  411.855  78.3321
207.156  13.1751  349.524  70.6747
205.93  -23.8639  318.028  37.4697
207.443  -39.674  314.974  21.8289
205.945  -35.7112  314.722  25.9586
205.575  -33.2016  315.018  28.4728
209.861  -46.569  314.919  14.7128
202.573  22.8405  369.074  80.2116
203.932  -47.0291  310.72  15.1711
208.107  20.0803  369.38  74.3695
207.271  -39.9852  314.757  21.5582
205.791  -40.9372  313.349  20.8851
204.576  -24.8172  316.24  36.8397
206.47  24.3289  383.089  77.4309
205.586  -37.0175  314.092  24.7477
204.362  -60.7047  308.526  1.66553
207.79  -38.4193  315.59  22.9791
205.26  -53.2534  310.397  8.89708
204.84  -52.0584  310.374  10.1188
208.312  -50.1684  312.954  11.4957
206.328  -43.8221  313.1  17.9825
208.693  -32.2736  318.175  28.7154
203.389  -40.7368  311.479  21.4343
205.988  4.38824  334.076  64.0366
209.295  -35.2722  317.778  25.6961
207.58  -34.5783  316.473  26.7394
204.792  -45.092  311.702  16.9646
208.353  -33.7434  317.41  27.379
206.916  36.2875  433.924  74.9653
201.028  -42.9959  309.253  19.4739
203.79  -51.3338  309.855  10.9485
202.862  -0.782489  323.56  60.4762
203.308  -46.7824  310.328  15.4876
203.392  -31.0064  313.456  31.0023
203.882  -47.379  310.621  14.8327
207.63  31.7258  416.13  76.3527
204.201  -23.0682  316.315  38.6211
205.457  13.3247  345.884  71.8547
204.886  6.46107  334.04  66.3819
203.415  -40.6649  311.513  21.5016
204.772  15.9376  349.996  74.2713
205.45  -46.4028  311.903  15.589
207.392  -2.69387  330.364  57.0482
204.419  16.4688  350.421  74.8913
207.05  26.0633  391.34  77.2736
205.513  3.16191  331.889  63.1514
207.284  -40.4194  314.656  21.1342
205.974  26.6477  393.558  78.2988
202.961  -16.4074  316.782  45.3742
205.189  -24.2778  317.075  37.235
205.014  -31.6573  314.878  30.0834
204.72  -16.8946  318.929  44.4978
206.525  -43.1154  313.411  18.6405
204.975  -38.9538  313.134  22.9552
204.669  -37.3804  313.223  24.5448
205.21  25.6731  388.214  78.8466
208.072  12.4944  350.147  69.5722
203.592  -47.7939  310.348  14.4581
203.239  -2.75001  323.063  58.4889
204.729  -39.6304  312.785  22.3304
206.563  -40.003  314.184  21.6672
206.689  0.545162  331.753  60.2832
205.405  -48.6401  311.409  13.4031
203.784  12.0983  339.334  71.8089
205.836  -39.1588  313.797  22.6145
206.312  -36.8642  314.752  24.7685
208.524  -22.2404  321.51  38.3594
207.324  -50.1215  312.337  11.6898
206.088  -37.1675  314.486  24.5133
207.937  -16.942  323.01  43.565
208.528  -50.6251  312.976  11.0193
203.97  4.43732  329.913  64.9541
204.623  33.878  429.476  77.8364
206.772  -7.77988  326.006  52.5799
203.231  -15.0041  317.607  46.6814
209.32  -12.0641  327.226  47.6768
207.856  -23.4618  320.304  37.3771
204.365  16.5723  350.551  75.0018
203.428  -39.8348  311.681  22.317
203.246  17.3946  349.655  76.3338
206.56  -53.5425  311.105  8.4565
203.693  39.9952  450.752  74.3097
204.983  -4.69169  324.961  56.0911
204.76  -31.0241  314.79  30.7485
204.904  -14.4753  320.086  46.7846
202.45  4.54314  326.66  65.6314
206.743  7.06173  338.748  65.9921
208.578  -14.6443  324.896  45.528
206.652  -27.7645  317.584  33.5319
205.266  -0.101348  328.6  60.2727
203.994  25.4042  385.629  79.8707
205.968  -37.2804  314.356  24.4246
204.533  0.554432  327.721  61.1578
205.57  -24.0551  317.568  37.3666
206.924  -32.6504  316.42  28.7427
206.706  -35.6905  315.396  25.8362
208.727  -0.75443  334.188  58.2115
205.371  9.57506  339.213  68.8434
207.365  -9.71266  325.796  50.5643
207.697  -11.4734  325.321  48.8002
208.686  -10.8534  327.037  49.0316
205.06  -24.2795  316.931  37.2613
204.755  -35.5895  313.699  26.2847
204.199  25.4271  385.973  79.6949
205.217  -5.85885  324.662  54.9131
205.509  -35.3729  314.42  26.3668
207.639  -3.36837  330.27  56.332
203.181  44.0053  459.37  71.1861
203.87  22.7369  371.582  79.0984
205.242  -16.4291  319.78  44.8153
202.149  30.8615  419.806  81.0625
205.191  0.554933  328.977  60.9068
205.118  -53.8901  310.189  8.2886
206.038  -45.7242  312.463  16.1689
206.003  8.94088  339.719  67.9732
201.753  -12.0057  316.509  49.9253
204.388  10.9114  338.91  70.4896
205.344  17.5429  355.764  75.0101
209.134  42.1539  445.632  69.9462
205.791  -54.0256  310.554  8.078
204.333  -7.2986  322.452  53.824
208.953  -22.7366  321.794  37.7649
204.06  -28.599  314.691  33.247
205.923  1.82793  331.453  61.7705
204.234  -26.476  315.415  35.2896
203.366  -26.4591  314.487  35.4672
203.62  -41.4906  311.52  20.6616
208.107  -48.4447  313.247  13.2007
201.714  -13.0379  316.116  48.9245
204.563  -6.62883  323.171  54.3923
205.696  -40.6501  313.339  21.1809
206.227  -56.0222  310.39  6.07243
205.962  -29.8955  316.267  31.6146
205.286  -34.9031  314.334  26.8649
204.908  10.1686  339.019  69.5885
206.347  -9.22033  324.564  51.3703
206.242  -47.6135  312.19  14.2928
205.57  -9.04309  323.49  51.7869
208.537  2.41982  336.873  61.0881
207.461  26.2405  392.345  76.931
207.965  -33.5921  317.105  27.6102
204.083  -9.30273  321.095  51.978
208.667  24.8894  387.51  75.6278
205.625  10.1361  340.653  69.1778
205.136  -37.6028  313.571  24.2515
204.413  -11.1004  320.789  50.1614
203.103  -22.9048  315.092  38.9968
206.187  -28.2276  316.969  33.186
204.641  8.63408  336.189  68.4068
205.638  -35.1068  314.6  26.6034
205.289  -15.7356  320.107  45.4707
206.854  6.33095  338.054  65.3109
206.796  21.3417  371.434  76.0488
202.721  -26.5284  313.774  35.5109
203.839  -35.8491  312.829  26.1765
206.703  -23.835  318.897  37.3132
209.181  -32.8643  318.436  28.0332
206.678  -14.0023  322.688  46.7374
201.043  -6.82865  317.237  55.1308
202.377  -48.3998  309.421  13.9911
207.385  -12.9859  324.124  47.48
207.598  -37.3378  315.723  24.0643
204.691  -40.1127  312.652  21.8634
205.083  -38.3604  313.356  23.5188
205.158  -36.623  313.816  25.206
202.886  -28.8675  313.421  33.1854
205.374  -53.8325  310.35  8.31591
208.97  26.9669  395.966  75.6607
207.644  -34.5946  316.526  26.7103
207.354  -44.7111  313.641  16.9507
206.537  22.495  375.436  76.7591
207.584  -46.7032  313.319  14.9763
205.651  -28.9788  316.211  32.5694
207.211  -50.8485  312.098  10.9979
201.7  -41.8363  309.948  20.5525
207.605  -39.699  315.098  21.7743
208.524  -10.8445  326.815  49.0988
204.629  -38.7932  312.882  23.1664
205.443  15.3207  350.198  73.3801
205.212  -12.1341  321.495  48.9478
204.964  15.7149  349.941  73.9823
204.116  -8.05919  321.73  53.1606
205.106  -9.63219  322.495  51.3686
203.802  -7.90591  321.304  53.3967
204.997  -50.6665  310.74  11.4669
203.202  19.2981  355.589  77.6954
205.808  -43.2913  312.832  18.5818
204.868  23.406  376.644  78.5265
203.368  -46.9575  310.34  15.3081
208.051  -41.6436  314.937  19.8062
206.026  -43.8717  312.865  17.9811
202.675  -32.6038  312.426  29.5425
202.858  -30.947  312.943  31.1454
203.462  -8.05414  320.693  53.3481
201.095  -23.8398  312.55  38.4153
209.048  -10.7914  327.574  48.9563
204.894  18.8648  358.693  76.1937
206.358  -7.1557  325.73  53.3083
205.111  -16.5603  319.559  44.7227
208.362  -32.8534  317.689  28.2343
204.568  21.8633  369.152  78.1239
203.607  -53.5735  309.357  8.76032
209.32  -31.6332  318.965  29.1794
202.469  -15.7932  316.313  46.0768
208.1  19.5919  367.817  74.1276
207.225  -49.0644  312.518  12.7338
206.356  1.19993  331.711  61.0177
203.932  -14.1538  318.876  47.3414
206.298  15.1036  351.744  72.6561
206.922  -16.1522  322.065  44.6188
204.197  -37.4591  312.802  24.5412
206.958  -10.8995  324.576  49.5866
207.339  -5.72368  328.15  54.2867
206.234  -35.5425  315.02  26.0695
207.82  -31.4182  317.622  29.7398
204.184  1.87874  328.091  62.5162
205.292  2.54021  330.871  62.682
203.395  -30.1652  313.647  31.8275
202.184  -19.2311  314.953  42.7678
205.073  -23.3619  317.222  38.1496
205.331  -1.4205  327.728  59.0277
205.89  -3.98586  326.931  56.437
205.417  26.3355  391.73  78.7615
206.706  -51.5936  311.617  10.3409
206.768  -19.7522  320.428  41.2209
204.454  -5.37428  323.678  55.6174
205.396  2.47083  331.014  62.5753
205.342  19.2682  361.109  76.1069
204.094  -43.0099  311.595  19.1039
204.269  51.3956  466.422  64.2456
202.126  -48.9423  309.168  13.4794
205.489  -20.1544  318.745  41.1602
205.519  -53.6614  310.468  8.46695
207.959  -7.72492  327.833  52.2014
207.141  42.4868  449.463  70.7353
204.215  -12.7782  319.804  48.5991
206.718  -51.3931  311.668  10.535
207.731  -55.8149  311.263  6.09065
205.805  -16.1952  320.602  44.8917
207.069  -54.3883  311.215  7.56595
204.383  -8.34758  322.01  52.8075
206.651  50.6832  462.607  64.2133
210.597  -42.9019  316.502  18.0914
206.272  -28.762  316.9  32.6496
206.025  9.70606  340.901  68.6015
205.743  19.3243  362.221  75.8348
203.768  -16.9038  317.686  44.7136
202.724  -5.43078  320.716  56.0719
205.826  -9.21456  323.788  51.5437
209.314  -25.2364  321.218  35.2862
208.129  -35.0547  316.822  26.1632
207.545  -8.32483  326.852  51.7969
205.88  -63.3742  308.72  -1.0901
204.549  -43.1126  311.92  18.9409
208.697  34.3199  424.675  74.6295
203.338  -49.2378  309.926  13.0632
202.851  -14.3981  317.288  47.3558
205.35  -50.2907  311.039  11.7921
205.403  -24.1914  317.34  37.2718
203.541  -23.5707  315.42  38.2621
202.27  -40.9449  310.545  21.3691
207.831  -26.3386  319.265  34.6256
207.426  -26.8897  318.66  34.1953
206.862  -4.01393  328.53  56.048
202.361  -42.4768  310.361  19.8453
205.126  -2.71129  326.462  57.9005
205.992  -41.0053  313.492  20.7859
205.093  3.82386  331.679  63.9292
205.448  8.287  337.57  67.7053
205.638  -5.18512  325.753  55.4046
204.675  -30.5223  314.832  31.2542
204.889  -60.6519  308.79  1.67061
201.451  -27.4686  312.212  34.7826
202.24  -30.1344  312.497  32.0389
204.81  -13.0408  320.537  48.1895
207.281  -52.4198  311.782  9.45702
205.586  -28.2569  316.347  33.2844
206.644  -30.8614  316.661  30.5353
204.933  24.562  382.324  78.8408
204.189  -7.49058  322.124  53.6833
203.887  -30.8792  313.971  31.0445
210.209  -10.6675  329.243  48.6256
206.654  -8.89457  325.198  51.575
208.115  49.2881  459.045  64.9151
206.138  2.4851  332.472  62.2701
207.31  -10.8474  325.104  49.5189
205.318  -33.2548  314.766  28.4683
208.301  -20.5471  321.927  40.0345
205.955  27.6834  398.67  78.3663
206.136  23.5462  379.228  77.4852
202.094  14.2861  338.609  74.5381
204.63  -41.4908  312.314  20.5208
205.422  -48.0686  311.538  13.9609
206.68  39.494  443.514  73.1205
208.394  -12.2329  325.88  47.85
203.728  -8.50764  320.906  52.8395
207.005  9.54631  342.805  67.922
204.636  -9.35298  321.917  51.7731
206.497  -28.9921  317.059  32.3779
202.965  -41.2496  311.047  20.9836
205.863  -36.2714  314.512  25.4271
205.791  -46.1051  312.205  15.8324
204.355  -49.6012  310.529  12.5903
203.608  -26.2701  314.795  35.6086
202.719  30.2643  415.18  80.8047
203.508  22.5742  370.003  79.324
204.268  -39.171  312.503  22.8504
206.273  -25.9796  317.737  35.3439
205.689  -38.3961  313.854  23.3841
203.501  -37.6062  312.176  24.4996
208.179  -12.1679  325.621  47.9851
205.545  -12.1051  321.981  48.88
207.668  32.0666  417.471  76.225
207.324  -49.041  312.588  12.742
206.159  -41.9409  313.406  19.8455
205.428  -32.9313  314.95  28.7635
206.863  -43.9453  313.467  17.7768
208.475  30.5768  410.777  75.9086
202.97  -5.47583  321.115  55.9609
204.276  12.1808  340.76  71.6135
205.85  -25.6937  317.371  35.716
205.145  -14.7905  320.288  46.4178
207.777  -43.0712  314.36  18.4715
203.523  -32.8615  313.177  29.1596
204.847  -53.664  310.073  8.54079
208.289  -37.1041  316.371  24.1507
205.726  18.2848  358.877  75.2161
204.444  -25.1584  315.998  36.5342
207.527  -61.8519  309.785  0.23575
208.754  -37.068  316.774  24.0879
205.139  -10.3339  322.21  50.6893
202.372  36.5729  444.801  77.5852
202.513  5.1589  327.354  66.1818
204.802  -51.2293  310.508  10.9377
207.807  -57.3051  310.96  4.63085
206.894  -49.7626  312.143  12.1015
206.438  -20.9396  319.599  40.1669
204.081  35.878  438.196  77.0526
205.773  -38.8358  313.82  22.9406
206.004  -2.01196  328.492  58.2256
207.095  -33.3415  316.383  28.0376
204.644  -26.7089  315.79  34.9824
208.158  -24.9719  320.087  35.852
204.514  -27.8778  315.343  33.8672
201.611  -57.2741  307.663  5.27514
204.791  -52.4104  310.277  9.77865
206.603  -39.382  314.369  22.2649
199.316  -19.316  311.287  43.1359
201.68  28.3951  404.183  82.0947
206.907  -52.9732  311.434  8.96747
206.167  15.0602  351.338  72.7118
207.167  -12.0916  324.266  48.3942
207.714  -34.6074  316.584  26.6833
205.572  -20.977  318.564  40.3454
205.523  -52.4372  310.716  9.66649
203.053  40.5755  453.469  74.1365
204.591  -41.762  312.228  20.2604
203.866  -23.7069  315.752  38.0657
203.351  -33.5886  312.861  28.4721
204.544  -43.5073  311.838  18.554
207.529  -35.0907  316.283  26.2542
204.907  -38.8041  313.11  23.1126
206.012  -21.474  318.913  39.7588
204.201  18.3242  355.165  76.3409
206.458  -17.4929  320.923  43.4696
202.96  22.83  369.977  79.8905
209.085  -13.0795  326.36  46.8175
206.646  6.27611  337.56  65.3698
206.353  -0.753702  330.069  59.2433
203.818  -0.103804  325.858  60.801
207.5  -42.8946  314.197  18.6915
203.103  -46.5907  310.217  15.6999
205.131  -17.3609  319.29  43.9454
207.861  -20.2928  321.516  40.4027
204.575  7.07656  334.071  67.0702
206.757  25.841  390.156  77.5007
204.666  -48.8826  310.87  13.2591
204.653  -36.6617  313.369  25.2514
205.711  -28.5157  316.402  33.0071
204.385  16.2173  349.678  74.7289
202.426  -33.0781  312.096  29.1112
204.446  -44.7114  311.526  17.3848
204.3  -51.7661  310.095  10.4673
210.308  -38.5843  317.599  22.2903
203.645  -19.6077  316.671  42.1095
202.97  -19.6361  315.825  42.2201
206.134  22.7554  375.856  77.2028
207.134  -5.23779  328.145  54.8135
202.52  -57.3724  308.136  5.1077
204.945  -24.2976  316.798  37.2684
202.411  -32.2325  312.246  29.9467
204.531  -33.5633  313.962  28.3058
210.587  -48.4778  314.868  12.7426
207.517  -53.2711  311.728  8.59543
205.016  -23.1047  317.235  38.412
206.974  -30.9522  316.953  30.3769
203.24  -22.6826  315.31  39.1884
207.208  -35.271  315.95  26.1447
207.147  -48.2873  312.647  13.5026
204.397  -32.0488  314.191  29.8112
206.392  -50.8501  311.584  11.1092
205.775  -39.7674  313.605  22.0303
206.529  -3.35136  328.436  56.7875
204.948  -9.47796  322.331  51.5625
205.478  -61.4997  308.908  0.784155
205.578  -40.4353  313.293  21.4098
205.575  27.4238  397.339  78.6995
202.594  -23.2648  314.411  38.7368
208.899  10.7615  348.683  67.7348
207.536  -35.6382  316.137  25.7227
204.781  -12.1789  320.859  49.0251
208.569  -23.7389  320.984  36.9193
206.75  11.3488  345.203  69.5207
205.697  -0.103475  329.396  60.1021
205.702  -42.7713  312.867  19.1064
207.59  -38.9662  315.279  22.4877
204.538  -12.9974  320.173  48.3036
205.229  -38.6226  313.419  23.2387
204.808  -2.74825  325.878  57.9777
210.471  -17.3048  325.95  42.3953
205.668  -23.9045  317.723  37.4905
206.464  -43.1157  313.365  18.6501
206.633  -43.4913  313.403  18.2565
206.706  31.3366  415.431  77.2166
207.027  -46.2927  313.03  15.464
203.022  -6.62395  320.644  54.8431
205.505  17.6675  356.515  74.9786
207.477  -30.7633  317.494  30.4487
206.919  -7.16063  326.597  53.1067
208.208  34.5506  426.109  74.9012
205.172  -17.5669  319.266  43.7365
205.809  -0.0980153  329.606  60.0627
205.202  24.6605  383.145  78.6315
201.384  -3.46186  319.289  58.3222
204.895  -35.9776  313.735  25.8814
207.732  -52.1922  312.107  9.61555
206.253  -33.9341  315.453  27.6308
206.169  -5.80747  326.236  54.6366
206.567  26.9816  395.368  77.7974
207.188  -0.100187  332.094  59.4859
206.904  -9.01155  325.506  51.3802
203.626  -27.8884  314.415  34.0205
204.182  -52.835  309.829  9.42836
203.176  -16.0876  317.171  45.6394
204.273  -27.0714  315.3  34.7008
202.911  -26.4963  313.988  35.5101
206.122  -45.315  312.613  16.5563
206.369  -44.1702  313.051  17.6364
203.674  1.88115  327.064  62.7077
204.766  12.846  343.23  71.8831
206.056  -26.6173  317.312  34.7753
205.001  -22.8159  317.307  38.6956
205.873  -30.7438  315.947  30.8081
204.842  9.75689  338.243  69.2732
204.777  3.15488  330.399  63.4547
209.457  -22.6605  322.381  37.69
205.441  -37.924  313.756  23.8868
207.375  4.40074  336.829  63.3835
204.114  -27.9246  314.915  33.8968
206.224  16.4397  354.858  73.6442
206.972  -23.3278  319.369  37.7346
205.82  -4.65666  326.381  55.836
204.929  43.2336  454.777  71.1593
204.134  -22.7436  316.331  38.9512
203.726  -20.2462  316.578  41.4702
207.788  8.84941  343.386  66.9058
208.634  -24.84  320.644  35.851
208.282  -2.00275  332.39  57.2968
204.105  -16.4668  318.277  45.0597
208.592  4.41155  339.141  62.7708
206.004  -42.5179  313.154  19.307
204.717  -33.798  314.08  28.0441
204.04  5.24201  330.859  65.6585
207.523  31.1173  413.714  76.5961
205.798  -12.6128  322.109  48.3216
210.566  -47.1128  315.244  14.0576
203.995  6.49883  332.093  66.8138
206.878  -30.8689  316.885  30.4781
207.39  -50.8451  312.211  10.9755
202.281  -20.0726  314.851  41.9247
207.871  -26.3383  319.307  34.6159
208.914  15.0603  357.223  70.8011
206.292  -45.578  312.676  16.2738
204.712  29.6685  409.396  79.2749
208.142  7.49624  342.162  65.5976
206.413  23.1735  378.032  77.1183
202.784  -42.5791  310.671  19.6946
204.307  -17.5874  318.154  43.926
205.204  -5.91403  324.609  54.8653
209.051  -15.3808  325.141  44.679
204.635  11.6101  340.679  70.9435
203.271  -32.0329  313.115  30.0134
207.086  -5.7864  327.711  54.3238
204.485  -40.4881  312.407  21.5257
203.157  3.22877  327.088  64.1509
205.973  -39.7551  313.768  22.0095
205.381  -30.1404  315.627  31.4929
208.985  -67.1149  309.149  -5.026
206.143  -34.2613  315.268  27.3335
205.695  1.83951  331.026  61.8772
204.204  -18.1254  317.842  43.4279
206.088  -37.576  314.386  24.1152
206.447  -20.3365  319.828  40.7443
208.079  -5.16721  329.69  54.5099
205.873  -52.2633  310.964  9.79393
204.814  5.8735  333.219  65.8921
208.234  -24.6693  320.278  36.1214
207.12  -3.98689  328.974  55.9727
203.403  -47.0892  310.341  15.1743
203.21  -0.756384  324.246  60.39
203.736  -29.1426  314.228  32.7723
206.936  -24.6843  318.868  36.438
206.943  -34.9285  315.808  26.5298
204.788  -20.3607  317.831  41.1257
205.297  4.42783  332.703  64.384
203.051  -56.5223  308.555  5.90301
202.968  18.5313  352.298  77.3339
207.686  -4.62758  329.442  55.1612
202.568  13.7451  338.966  73.8347
204.65  -29.354  315.101  32.4
204.813  -38.974  312.995  22.9608
206.61  -38.8833  314.498  22.7491
205.808  0.534296  330.12  60.6416
206.773  -32.3802  316.355  29.036
204.42  -10.9924  320.848  50.263
203.377  -53.4907  309.235  8.86471
204.907  -46.2382  311.554  15.8244
203.951  -46.3385  310.86  15.8484
207.576  -31.0658  317.496  30.1348
204.936  -30.3122  315.142  31.4108
205.453  6.39176  335.193  66.0554
207.511  -46.2867  313.37  15.3929
209.94  -40.1348  316.831  20.8846
207.358  -7.81496  326.875  52.3389
207.304  3.00922  335.21  62.2029
204.648  2.55734  329.601  62.9606
204.917  -56.4515  309.588  5.79491
206.302  -32.9069  315.771  28.6199
205.184  43.0627  453.999  71.1897
205.873  -37.9003  314.126  23.8365
207.047  -9.0003  325.724  51.3417
205.045  -62.1993  308.574  0.136472
203.171  21.8798  365.924  79.2552
204.794  -27.1725  315.824  34.5006
205.247  -0.10639  328.56  60.2755
203.336  20.1091  358.95  78.1175
206.443  -11.7664  323.411  48.9319
205.834  -12.1902  322.35  48.7142
206.88  -48.0706  312.518  13.7537
203.791  -26.8494  314.845  35.0081
204.918  -4.05613  325.239  56.7112
209.974  -54.0078  312.971  7.52316
207.073  -49.6116  312.293  12.223
207.563  -56.4704  311.021  5.47387
204.247  -39.9242  312.331  22.1141
207.385  -20.5581  320.853  40.2821
206.345  -31.0766  316.312  30.3889
205.602  -6.46928  324.933  54.21
202.715  12.9245  337.86  73.0636
206.028  -57.0887  310.063  5.05112
204.933  -9.38906  322.352  51.6516
206.129  -27.3842  317.158  34.0162
205.333  -3.96366  326.003  56.6558
205.312  -7.0824  324.128  53.7261
204.917  -18.5334  318.601  42.8653
206.748  -4.68187  327.891  55.4736
204.688  -48.1155  311.033  14.0098
203.037  -59.7214  308.041  2.74523
204.653  6.17461  333.202  66.233
206.311  5.07604  335.476  64.4916
207.89  16.5925  358.882  72.5468
208.413  -0.0987434  334.236  58.9378
203.613  18.9123  355.447  77.1488
204.94  -1.39065  327.041  59.1996
205.987  17.7095  357.781  74.658
204.561  -10.2321  321.395  50.9533
203.673  -7.35504  321.362  53.961
203.324  19.9332  358.249  78.0173
208.605  48.0212  456.675  65.771
208.093  -33.0967  317.369  28.0601
206.753  -34.3184  315.803  27.1597
205.612  -30.8367  315.668  30.7696
204.33  -40.2101  312.34  21.8212
203.925  -30.3311  314.137  31.575
204.266  -9.28696  321.382  51.942
209.913  38.4789  435.712  71.7697
205.114  -29.0288  315.655  32.6283
207.715  -1.42226  331.908  58.0658
206.962  -17.0027  321.757  43.7965
203.48  -15.9466  317.626  45.7089
207.477  -35.1679  316.216  26.1901
208.4  23.6733  382.533  75.5541
204.441  38.8608  446.335  74.7962
207.764  -5.16708  329.193  54.6353
203.269  -3.44596  322.717  57.8167
205.06  -1.45267  327.216  59.0978
204.1  27.4631  397.421  80.0093
203.951  12.8233  341.077  72.3232
209.289  -16.4084  324.941  43.6361
204.24  8.87719  335.57  68.8125
205.697  -28.6724  316.343  32.8578
207.033  28.1494  400.851  77.4097
205.951  -14.9962  321.284  46.0003
203.849  9.84666  335.959  69.8471
202.02  8.58695  329.68  69.5324
203.915  -19.6769  316.983  41.9844
204.647  20.8547  365.208  77.5471
203.372  -0.103268  324.997  60.9534
202.873  -14.3594  317.332  47.3887
203.9  9.13226  335.093  69.1981
203.612  -43.0255  311.226  19.1518
206.182  -39.5063  313.997  22.2169
200.219  -26.6626  311.033  35.7451
207.541  -39.3407  315.141  22.1339
206.76  9.02018  341.487  67.6276
210.543  27.0681  396.76  74.2705
206.988  -54.2706  311.194  7.69119
205.41  -39.2153  313.434  22.6297
201.792  -28.249  312.416  33.9632
206.137  -27.715  317.069  33.6938
203.779  5.05341  330.097  65.5942
