#  RA  Dec  l  b
206.153  -57.5194  310.041  4.61576
207.838  -36.6126  316.126  24.7184
206.981  -52.7085  311.537  9.2161
205.563  -23.0451  317.877  38.3467
205.259  -49.543  311.13  12.5368
208.079  -36.3807  316.398  24.8931
207.856  -25.4075  319.612  35.5128
205.202  -3.38309  326.152  57.2453
203.791  -29.5832  314.179  32.3312
204.171  12.2571  340.625  71.7339
204.654  -62.5983  308.322  -0.222105
205.591  -37.7958  313.912  23.9869
206.455  -30.4103  316.606  31.0125
202.843  -8.44725  319.532  53.1319
205.051  5.13577  332.928  65.1269
207.204  -17.4485  321.876  43.3017
204.199  -18.8821  317.586  42.6946
208.065  -27.8621  318.994  33.1045
208.919  17.5484  3.38656  72.3525
204.817  -45.9477  311.549  16.1214
208.164  21.8739  15.5643  75.1295
201.42  -14.4818  315.258  47.5683
206.903  -19.464  320.701  41.4605
206.95  -36.3828  315.426  25.1169
210.235  -41.3262  316.703  19.6785
202.411  -51.8804  308.905  10.5471
207.717  -38.645  315.469  22.7747
202.202  -4.73587  320.147  56.881
204.914  -48.7471  311.061  13.3613
203.501  -42.9491  311.155  19.2413
202.898  -34.2247  312.311  27.914
204.403  -14.9258  319.232  46.4787
205.999  21.4143  10.2422  76.7401
206.936  -34.2701  315.982  27.1699
205.667  -13.0796  321.718  47.9138
206.448  -25.6691  318.021  35.6041
208.708  -14.2209  325.275  45.8815
204.025  24.0621  18.4599  79.4788
207.576  11.6284  347.495  69.2334
204.763  -14.8512  319.748  46.4593
201.299  12.4449  332.882  73.3215
205.793  -51.7416  311.022  10.3147
205.098  -10.5762  322.035  50.4701
205.705  13.1893  346.215  71.5981
204.802  10.9329  339.964  70.2886
205.96  -52.2863  311.012  9.76066
207.499  2.46272  335.024  61.6293
207.845  -44.3519  314.086  17.2168
207.222  33.3923  63.2208  76.1213
203.605  42.7613  96.4894  72.0916
205.714  -37.6067  314.062  24.1504
207.392  -26.3151  318.814  34.7566
206.97  -20.2188  320.492  40.7196
204.198  -52.7032  309.863  9.55638
203.435  -13.7238  318.34  47.8778
203.035  27.117  35.177  80.9455
206.613  -30.1892  316.824  31.1933
208.238  -45.4895  314.078  16.0458
206.124  -9.70654  323.979  50.9832
203.788  1.87287  327.289  62.6583
204.388  17.0783  351.985  75.3508
207.488  -34.4645  316.423  26.8688
208.377  5.54883  340.09  63.8467
206.572  -64.3379  308.82  -2.09595
205.98  -38.983  313.956  22.7618
204.136  -34.6849  313.347  27.2723
207.339  -44.3434  313.72  17.3108
209.338  5.49814  341.819  63.2778
205.087  28.9704  45.4583  79.058
205.627  -14.9456  320.872  46.1388
204.267  -50.3682  310.331  11.8461
206.74  -22.6021  319.361  38.4909
207.148  -44.0923  313.641  17.5868
202.625  16.5809  345.535  76.1066
205.649  -38.2644  313.852  23.5193
206.022  15.3369  351.643  73.0089
207.71  27.7558  39.0721  76.8137
202.421  -20.4735  314.917  41.5058
207.156  2.4718  334.395  61.798
204.964  -0.103297  328.034  60.3862
204.334  -34.2919  313.615  27.6251
203.087  -32.8212  312.773  29.2669
205.101  26.7947  33.9631  79.0885
206.232  -11.623  323.181  49.1334
202.51  -35.549  311.704  26.6637
205.998  -7.77714  324.819  52.8459
203.625  7.74679  332.669  68.0957
206.845  15.3116  353.485  72.4322
205.61  -32.601  315.204  29.0517
207.807  -1.94347  331.643  57.5558
203.344  -26.5642  314.438  35.3681
202.202  -35.2979  311.472  26.9528
208.149  14.7366  354.96  71.1275
205.589  -22.432  318.103  38.9342
207.609  -30.6282  317.662  30.5495
204.525  -3.37759  324.979  57.4822
206.523  25.2685  27.3671  77.6061
204.523  -2.74227  325.377  58.0811
205.677  -37.3861  314.082  24.3723
205.055  38.3663  83.7065  74.8137
205.123  -62.6944  308.516  -0.356466
207.969  -33.2595  317.206  27.9305
205.461  -42.0504  312.842  19.8485
203.933  -37.1324  312.644  24.9019
205.796  -55.8831  310.181  6.25775
205.929  16.7183  354.896  74.0414
204.66  7.11128  334.303  67.0618
207.216  27.7631  39.0836  77.2511
205.596  5.17849  334.119  64.9181
206.023  38.7667  82.8535  73.9888
206.526  11.4727  344.92  69.7523
208.051  -0.730572  333.06  58.5398
206.149  -13.9568  321.994  46.9372
204.045  -28.834  314.617  33.0198
208.135  -42.7276  314.717  18.7406
205.679  -20.766  318.763  40.5233
206.072  -44.5654  312.744  17.2963
205.847  -28.702  316.487  32.7978
205.817  -21.8389  318.562  39.4539
204.87  -42.7612  312.236  19.2402
200.683  -11.3902  315.097  50.7404
206.227  -7.1119  325.551  53.3944
205.312  -42.2189  312.691  19.7062
205.32  -10.032  322.621  50.9236
203.976  4.46166  329.95  64.9738
204.007  -3.32774  324.097  57.6994
202.533  -44.0209  310.236  18.3008
204.044  -52.9212  309.731  9.35814
204.757  -25.4156  316.27  36.2197
206.213  -52.1135  311.202  9.8976
206.267  37.0646  77.5266  74.9383
204.25  -15.1184  318.953  46.3304
209.189  -44.2864  315.077  17.0385
202.067  23.8858  13.6396  81.0833
204.602  -21.7851  317.16  39.7846
205.031  -56.7097  309.601  5.52948
206.202  -6.04077  326.146  54.4069
208.121  -12.6865  325.274  47.5186
202.32  -40.731  310.622  21.5745
203.675  1.8745  327.061  62.7011
205.064  -6.64112  323.974  54.2233
208.333  -40.3266  315.51  21.0277
203.108  -18.8506  316.225  42.9598
207.739  -29.7987  318.045  31.3194
205.857  -18.0245  319.962  43.1206
204.849  -33.5302  314.265  28.2831
206.091  7.82745  338.37  66.9831
207.491  37.9812  78.0444  73.61
207.469  -50.0064  312.456  11.7807
206.316  19.9086  5.42244  75.7196
206.284  -17.4085  320.737  43.5981
206.746  -11.7553  323.844  48.847
199.964  12.399  328.64  73.8349
202.193  -41.0685  310.463  21.256
206.254  -19.797  319.793  41.3132
204.039  19.6423  359.148  77.3095
207.451  -6.62208  327.748  53.4131
204.355  3.15809  329.538  63.6283
204.342  -34.3606  313.606  27.5566
202.771  5.15676  327.941  66.0838
207.77  -22.915  320.409  37.9233
207.016  -23.7015  319.29  37.364
206.323  -27.663  317.276  33.7035
204.637  -16.8182  318.849  44.5919
208.562  -16.3908  324.042  43.8902
204.507  -9.73608  321.542  51.4436
203.516  17.3706  350.38  76.1399
206.481  -17.0372  321.135  43.8994
205.258  -56.8484  309.697  5.3697
202.376  -15.0857  316.407  46.787
199.317  -6.7341  314.316  55.5652
206.335  -9.88645  324.196  50.7455
204.827  1.82907  329.328  62.2213
204.28  -30.7265  314.394  31.1257
204.785  -8.34958  322.635  52.6869
205.027  -44.9846  311.894  17.0377
200.76  -17.9203  313.454  44.3043
204.767  -49.625  310.794  12.5175
205.542  -18.4398  319.415  42.8017
203.314  -20.5819  315.978  41.2274
205.843  -34.9078  314.833  26.76
204.252  9.04938  335.831  68.9572
204.965  -58.2069  309.284  4.06553
201.033  -50.7343  308.198  11.8022
202.969  -8.62992  319.654  52.9231
204.905  -23.0192  317.135  38.5192
205.333  -41.6983  312.819  20.2128
207.014  -5.91504  327.514  54.2313
208.205  -43.2619  314.629  18.2103
204.424  -16.216  318.785  45.2263
206.366  13.6853  348.783  71.5654
204.239  1.2406  327.687  61.904
208.395  -22.8699  321.122  37.796
206.109  -37.298  314.471  24.3826
208.584  -15.0184  324.721  45.1746
208.935  5.52117  341.106  63.52
208.377  -21.5122  321.629  39.0946
207.583  -27.8491  318.509  33.2339
206.998  6.36216  338.386  65.2634
203.775  -11.1736  319.818  50.2604
204.738  20.4655  3.92874  77.2625
204.271  53.6079  108.342  62.2091
202.054  -57.0629  307.931  5.45083
204.855  -23.7115  316.871  37.8573
206.26  -39.5445  314.051  22.1663
205.478  -48.3895  311.51  13.639
205.158  -25.5714  316.661  35.9846
206.731  -44.6819  313.197  17.0802
206.402  -32.0304  316.102  29.4514
206.067  -8.03773  324.782  52.5774
205.435  2.571  331.183  62.6498
207.213  -53.4637  311.505  8.44868
203.297  -54.9872  308.941  7.39601
203.784  -49.1199  310.241  13.1299
203.392  -43.432  310.984  18.7794
204.929  -7.26422  323.422  53.675
203.398  17.5519  350.561  76.3489
208.764  -30.9159  318.676  30.0025
206.331  -4.59982  327.262  55.7047
207.505  -34.108  316.539  27.2102
207.011  -3.88792  328.864  56.1062
204.692  0.552094  328.026  61.0957
205.126  -28.6325  315.773  33.012
209.029  -1.99855  333.625  56.9672
204.32  -9.3706  321.426  51.8468
208.866  -20.6841  322.526  39.7381
204.045  -44.9971  311.178  17.1563
205.901  -58.8705  309.635  3.31983
206.103  31.8461  58.3585  77.5555
206.209  -33.3994  315.553  28.1594
206.32  46.4558  97.6475  67.9416
204.948  18.6063  357.996  75.9905
206.124  -27.9451  316.987  33.4735
206.093  -22.5646  318.637  38.6866
208.379  23.1452  20.5059  75.4087
205.388  -3.47045  326.415  57.0979
206.355  -41.736  313.605  20.0133
202.769  -19.2658  315.679  42.6221
206.132  -23.6785  318.314  37.6014
205.366  -4.75853  325.562  55.8988
206.415  -25.1803  318.141  36.084
204.917  -46.4243  311.524  15.6404
206.067  -25.2917  317.729  36.0565
205.063  -21.5818  317.765  39.879
204.732  -14.2439  319.943  47.0524
205.397  -24.3726  317.278  37.0972
209.262  -53.3008  312.744  8.31538
205.281  -34.0804  314.529  27.6692
207.546  -64.5239  309.19  -2.36936
203.582  -51.0512  309.773  11.2492
202.581  10.0181  332.946  70.5884
202.574  -26.1347  313.706  35.9221
207.821  6.18551  339.807  64.681
202.538  -35.7887  311.683  26.4237
205.23  10.2215  339.864  69.4628
206.477  1.89456  332.566  61.5909
207.223  -11.4819  324.653  48.9507
203.682  -14.9007  318.259  46.678
206.919  -36.1049  315.472  25.3928
205.558  -49.7222  311.288  12.3227
206.662  -17.0119  321.374  43.873
205.646  -51.7761  310.925  10.2993
209.023  42.3801  86.2732  69.8496
206.326  10.7544  343.243  69.2934
198.523  23.8915  1.82401  83.9514
204.935  -12.4093  320.98  48.7618
210.003  -54.4304  312.874  7.11112
206.594  -60.3698  309.669  1.78049
206.358  -39.6871  314.096  22.0104
203.499  -41.9296  311.343  20.2453
205.092  -55.632  309.84  6.58135
205.279  -47.1583  311.627  14.8722
204.341  -25.2202  315.868  36.4945
206.363  -34.9829  315.278  26.5897
204.175  -18.4015  317.713  43.1666
205.303  -56.9154  309.708  5.29925
202.625  -39.8768  311.017  22.3802
205.971  -28.7327  316.604  32.742
207.656  -21.9805  320.627  38.8481
205.917  -57.5101  309.918  4.65066
207.497  -17.536  322.205  43.1329
205.171  -29.0392  315.71  32.6069
204.738  -23.4398  316.819  38.1465
206.481  -34.1249  315.61  27.4011
205.129  24.6022  22.7709  78.6794
206.452  -43.6722  313.226  18.1093
204.813  -13.0854  320.523  48.1458
207.756  -46.2985  313.538  15.3417
202.024  -23.9769  313.587  38.1346
204.472  25.4312  26.2761  79.4547
204.032  -22.412  316.308  39.2955
203.219  -9.30089  319.759  52.2111
204.718  -3.37339  325.318  57.4213
202.946  -40.5337  311.16  21.6919
206.948  -35.9163  315.548  25.57
206.05  -30.732  316.122  30.7839
207.825  -34.7858  316.631  26.4875
204.795  -20.3653  317.838  41.1198
206.381  -51.8679  311.357  10.116
209.12  -21.6319  322.425  38.7644
204.652  -23.2656  316.772  38.3344
206.148  -14.8397  321.612  46.0944
204.682  -36.5489  313.419  25.3572
206.452  -14.6519  322.097  46.1859
208.392  -34.5689  317.198  26.5748
207.675  -27.7751  318.627  33.2831
206.199  -28.2064  316.988  33.2038
205.096  -5.28587  324.796  55.4935
205.398  -42.6196  312.67  19.301
204.905  29.3494  47.5609  79.1638
201.431  -15.2588  315.051  46.804
207.193  -27.8626  318.108  33.313
206.494  -50.3259  311.762  11.6075
204.727  -20.095  317.843  41.3974
205.601  -23.681  317.719  37.7221
205.752  -22.6526  318.218  38.6827
204.401  -32.5764  314.071  29.294
204.316  -43.1567  311.736  18.9295
207.136  -39.3865  314.801  22.1647
203.397  -33.8817  312.842  28.177
207.538  -19.9239  321.28  40.8457
204.668  -26.3907  315.903  35.2877
206.594  -17.4074  321.128  43.5139
204.912  -35.8424  313.78  26.0109
202.887  47.6695  104.674  68.0126
205.456  -23.3357  317.664  38.0896
205.052  -35.2234  314.048  26.5926
205.298  -39.1183  313.363  22.7427
205.88  9.36968  340.069  68.3996
207.273  -54.0604  311.405  7.85919
206.968  -11.4189  324.325  49.0936
208.945  24.115  24.7616  75.1979
204.713  -31.5436  314.616  30.2493
205.436  6.45126  335.226  66.1159
208.016  1.16867  334.707  60.2445
207.092  -26.8984  318.309  34.2667
206.538  44.8142  94.7327  69.2006
207.262  -25.698  318.88  35.3824
210.973  10.2596  351.711  66.0038
205.509  27.8346  39.4391  78.7607
205.752  -23.077  318.082  38.272
205.924  -45.0184  312.536  16.8757
204.823  -2.07815  326.351  58.5999
208.832  -37.901  316.596  23.2685
204.07  7.73181  333.699  67.8829
207.363  -19.2732  321.328  41.516
205.328  8.98559  338.262  68.3649
205.691  -0.10345  329.384  60.1048
198.881  -56.6303  306.251  6.08575
206.611  7.71888  339.336  66.6194
204.051  -53.4057  309.65  8.88039
204.626  26.6579  33.0347  79.4998
204.832  -12.3836  320.845  48.8145
205.631  -36.1283  314.344  25.608
205.771  -27.0469  316.884  34.4209
206.542  -10.9796  323.94  49.6456
205.661  2.44688  331.512  62.4416
206.783  -57.9045  310.289  4.1685
201.446  29.8425  54.7212  81.9829
204.44  -32.5123  314.123  29.35
207.88  -36.7746  316.117  24.553
206.85  -39.3209  314.585  22.2802
204.167  -34.9758  313.31  26.9821
204.122  -16.9481  318.133  44.589
205.455  -52.078  310.746  10.0269
205.321  8.45512  337.511  67.9142
206.122  3.09899  333.032  62.8274
208.058  -37.3492  316.107  23.9613
206.271  -18.3847  320.341  42.6654
205.519  -43.7168  312.523  18.2091
204.051  -54.0965  309.528  8.20022
207.726  -16.2675  323.043  44.2687
205.184  -43.5733  312.304  18.3986
203.926  -44.2149  311.239  17.941
206.535  24.6632  24.6452  77.4601
206.275  -58.8099  309.837  3.33968
204.53  -45.487  311.435  16.6119
205.215  -13.5742  320.879  47.5672
204.14  21.9321  8.50232  78.5048
203.895  -53.0015  309.628  9.29471
207.031  -46.7107  312.935  15.0562
203.644  -43.0988  311.237  19.0755
205.745  -5.21349  325.911  55.341
205.199  -16.1383  319.834  45.1066
201.056  -60.4801  306.955  2.13466
204.163  -21.8832  316.615  39.7835
204.749  -39.352  312.861  22.6002
202.901  -26.4443  313.989  35.5629
205.821  -43.3048  312.839  18.5666
206.607  -16.6124  321.468  44.2703
203.335  -51.5995  309.525  10.7344
208.93  -3.92062  331.936  55.2884
206.56  -1.43397  329.902  58.5374
206.168  -37.0538  314.582  24.61
206.599  -41.4823  313.855  20.22
207.822  -10.6813  325.919  49.4996
206.624  -28.0243  317.476  33.2868
206.143  -11.6787  323.029  49.1077
204.102  -49.6902  310.348  12.5322
204.757  -19.356  318.123  42.1069
206.545  -25.6669  318.125  35.5837
204.633  -53.8159  309.919  8.41495
206.469  -39.8899  314.137  21.7936
202.585  -35.1367  311.849  27.0599
203.804  36.3602  80.4684  76.909
206.354  -46.2752  312.564  15.5837
205.559  8.25311  337.772  67.62
206.61  -18.2885  320.799  42.666
203.926  -18.0916  317.498  43.5239
204.985  -1.40238  327.115  59.1721
202.697  17.4987  348.291  76.7622
204.933  -29.5746  315.329  32.131
206.52  -11.0392  323.878  49.5966
207.682  30.6556  51.6441  76.5633
204.1  -24.516  315.794  37.2295
206.782  -24.6031  318.727  36.5538
206.581  -8.60765  325.248  51.8691
205.883  7.60893  337.631  66.9023
205.562  -37.7218  313.905  24.0641
208.001  -29.2687  318.47  31.768
204.251  -44.9761  311.332  17.1503
206.377  -9.61085  324.403  50.992
206.082  -26.4905  317.377  34.8925
205.833  -30.1417  316.072  31.4016
205.791  -20.5026  318.987  40.7502
204.969  3.85158  331.452  64.0071
205.643  0.543167  329.819  60.7167
208.165  -0.101023  333.805  59.0501
204.71  -9.81036  321.814  51.3144
206.32  -32.9198  315.784  28.6039
204.301  -25.7981  315.668  35.9385
202.866  -42.0805  310.821  20.1767
205.393  -47.6083  311.613  14.4158
202.267  13.6024  337.8  73.8695
204.904  -58.1747  309.258  4.10327
208.618  -44.3437  314.648  17.0883
205.926  -18.0934  320.022  43.0364
207.177  8.97939  342.313  67.3604
203.357  46.5335  102.551  68.8988
206.515  -4.62227  327.55  55.6159
207.035  -22.3908  319.771  38.6189
204.02  -35.0751  313.157  26.908
206.172  -37.797  314.402  23.8849
205.497  -13.3881  321.348  47.6672
206.764  -8.90129  325.36  51.5312
205.517  -8.66179  323.605  52.1651
206.51  -35.8494  315.183  25.7191
204.965  -40.2161  312.85  21.7205
201.825  -27.8558  312.53  34.346
203.135  -43.2548  310.821  18.9857
207.164  37.5463  77.3551  74.0786
206.695  5.64375  336.903  64.7991
208.432  44.6686  91.5655  68.4773
206.655  -8.64323  325.339  51.8106
201.432  -14.9998  315.126  47.0578
203.434  43.0302  97.2969  71.9309
203.005  30.4465  55.7856  80.514
203.67  -16.3941  317.728  45.231
205.909  -32.9509  315.393  28.6538
205.677  13.9586  347.723  72.2092
204.093  -11.0044  320.359  50.3399
207.167  9.8264  343.586  68.0564
203.781  -17.4245  317.53  44.2048
204.438  -24.152  316.274  37.5162
204.046  -58.0262  308.838  4.33084
204.92  -48.8466  311.046  13.2628
206.876  21.4256  11.8842  76.0207
206.977  -52.7435  311.527  9.18231
205.867  -40.0155  313.621  21.773
201.153  12.4391  332.43  73.3806
207.549  14.9192  354.115  71.6719
205.422  -50.2239  311.098  11.8485
205.516  6.34386  335.271  65.9836
202.685  24.163  16.5899  80.663
207.015  -11.5925  324.303  48.9145
206.109  -28.0178  316.951  33.4061
204.404  3.75095  330.184  64.1508
207.255  -2.62895  330.183  57.1635
206.348  -54.0222  310.878  8.01417
205.734  -27.0024  316.859  34.4719
206.443  -31.9619  316.16  29.5095
205.797  -15.3852  320.918  45.6708
203.742  -44.6533  311.021  17.5329
198.938  -31.7735  308.941  30.814
205.913  28.2627  41.5494  78.3925
203.881  42.4026  95.2901  72.2796
207.409  -25.9856  318.941  35.0695
208.754  -38.1656  316.455  23.0298
209.952  -47.0595  314.845  14.2235
208.875  -15.6619  324.781  44.474
205.246  -10.0053  322.525  50.9711
205.489  -42.6927  312.723  19.2157
209.135  2.42086  337.936  60.7877
205.746  2.51484  331.74  62.4669
207.082  9.42678  342.786  67.7804
206.022  22.7256  15.5503  77.2863
210.379  8.50308  347.854  65.0665
209.641  -42.1291  316.016  19.0298
202.602  -50.8062  309.191  11.5907
207.314  -15.92  322.669  44.7236
201.335  -43.9969  309.342  18.4519
203.68  -7.99403  321.069  53.346
206.683  -56.4576  310.547  5.59347
205.806  6.47358  336.045  65.9576
207.143  13.7773  350.73  71.13
204.767  -23.7139  316.771  37.8737
207.005  -11.9315  324.12  48.5977
206.378  24.9786  25.9128  77.6731
204.85  -43.4889  312.071  18.5293
205.086  1.20778  329.311  61.5482
201.575  -44.306  309.476  18.1218
204.775  -44.1504  311.88  17.8909
204.529  -57.182  309.243  5.11587
207.178  3.0876  335.053  62.3315
203.231  33.3704  70.325  79.0908
203.277  -32.5076  313.019  29.5459
205.029  -47.9536  311.296  14.1252
203.62  19.2045  356.462  77.3365
204.891  -30.7849  314.978  30.9578
202.951  -40.1408  311.236  22.0785
205.778  -19.807  319.215  41.4243
207.64  -19.7926  321.454  40.9421
207.879  -34.2005  316.849  27.0415
206.29  -20.8091  319.471  40.3302
204.325  -21.8696  316.809  39.7624
204.404  -5.29974  323.635  55.704
205.446  -25.4602  317.006  36.031
206.132  -17.449  320.528  43.6006
203.945  -46.4821  310.829  15.7079
203.302  -32.7182  312.999  29.335
206.455  -34.019  315.614  27.5091
205.811  -0.74523  329.1  59.4678
204.732  -38.6619  312.996  23.2792
203.658  -38.2988  312.172  23.796
204.643  41.5592  92.1305  72.6334
206.354  -30.4021  316.51  31.0416
205.938  -24.5607  317.817  36.7934
207.338  -41.04  314.54  20.5218
205.583  27.7849  39.1818  78.6954
203.097  24.7338  20.627  80.4904
205.339  -11.5521  321.937  49.4679
203.445  -57.1635  308.665  5.2355
203.077  -18.699  316.232  43.1141
207.206  -24.4438  319.244  36.6025
205.67  -47.1827  311.891  14.7948
205.208  -45.7275  311.872  16.2843
203.47  -52.8367  309.4  9.50049
207.811  -45.1181  313.869  16.4788
205.796  -11.7224  322.514  49.171
207.821  -1.35995  332.14  58.076
208.571  -30.7248  318.555  30.2322
204.6  -36.5587  313.345  25.3609
203.989  -2.0692  324.848  58.8945
204.788  -7.86593  322.885  53.1466
205.617  -57.491  309.763  4.70156
205.72  -0.735671  328.943  59.512
205.006  -20.9002  317.918  40.5526
201.692  -8.60358  317.626  53.2565
206.237  -32.8452  315.727  28.6927
207.355  -37.7041  315.42  23.7566
207.469  -43.7059  313.972  17.9087
206.442  -28.7547  317.073  32.6199
206.306  -20.9441  319.443  40.196
202.154  29.5301  51.459  81.4762
205.97  -48.175  311.885  13.7822
205.103  -18.1354  318.975  43.2047
208.414  -22.3441  321.346  38.2917
204.681  -19.3045  318.047  42.1744
206.593  -42.6038  313.583  19.1282
202.438  19.3209  353.338  78.2431
205.733  -21.2473  318.663  40.0453
207.95  -36.5447  316.241  24.7612
209.634  -24.2371  321.944  36.1441
204.526  -8.47739  322.169  52.6419
205.438  25.7571  28.8202  78.6594
207.126  -5.83839  327.741  54.2605
208.424  -1.40563  333.121  57.7692
206.377  -39.589  314.135  22.1027
204.655  9.54435  337.49  69.1863
205.996  -37.6095  314.3  24.0987
203.664  -45.4889  310.811  16.7198
202.026  -7.47432  318.62  54.2761
205.294  -16.7464  319.726  44.4966
205.069  -53.1427  310.304  9.02773
206.049  44.6649  95.283  69.5255
207.347  -39.0717  315.053  22.4313
206.229  13.0627  347.201  71.1778
207.883  -8.90241  327.013  51.1369
205.352  -23.7986  317.403  37.6641
205.186  -40.2094  313.03  21.6927
207.608  -26.6475  318.929  34.384
206.274  -41.8275  313.521  19.9375
208.171  -40.7976  315.255  20.603
203.608  -43.2172  311.187  18.9636
208.327  -36.2147  316.658  25.0015
202.482  -54.7136  308.516  7.73967
206.731  -63.0379  309.166  -0.840566
207.365  -19.9581  321.062  40.8611
205.537  -36.923  314.073  24.8485
207.071  -43.0472  313.837  18.6166
208.358  18.2389  4.25281  73.1866
206.312  -21.6186  319.212  39.5452
206.033  29.5158  47.6431  78.1674
205.445  34.7801  71.3829  76.7879
203.87  -32.6588  313.55  29.3026
206.551  -22.7653  319.091  38.381
205.986  -20.5528  319.202  40.6533
205.273  7.46735  336.112  67.0828
204.575  -46.2576  311.316  15.8491
208.789  18.3761  5.43214  72.925
207.982  -12.4872  325.186  47.7527
210.534  -16.4577  326.45  43.1611
206.156  -23.9671  318.247  37.317
204.069  0.552218  326.824  61.3258
203.799  7.18649  332.419  67.5172
205.424  29.7002  48.973  78.6603
204.494  -16.8396  318.654  44.606
203.964  12.2869  340.137  71.8711
208.422  -20.1462  322.232  40.3801
206.329  4.44147  334.817  63.9252
203.875  -21.6849  316.333  40.0368
206.036  -17.7095  320.307  43.3761
204.891  16.7076  352.296  74.749
205.298  -6.53434  324.41  54.2486
207.343  47.2879  97.348  66.8604
205.169  12.9278  344.395  71.714
204.691  -0.104743  327.52  60.4871
204.957  -28.2187  315.711  33.4487
203.895  -51.8318  309.833  10.4468
205.747  -52.1543  310.909  9.91638
204.933  -40.9351  312.67  21.0209
203.893  -30.5705  314.049  31.346
205.836  -27.3305  316.87  34.1316
205.199  -26.4  316.467  35.1703
204.053  -53.943  309.556  8.35113
204.171  11.0087  338.523  70.6848
206.651  17.5401  358.802  74.0628
208.072  -33.5408  317.217  27.6365
206.425  -57.3121  310.227  4.78809
203.817  -2.78386  324.089  58.2753
209.163  -44.3453  315.042  16.9865
205.11  13.7524  345.894  72.3996
205.008  17.8114  355.709  75.4277
205.184  29.1501  46.3379  78.9512
201.961  -25.9848  313.069  36.1686
206.524  -13.4876  322.714  47.2729
207.806  -1.36532  332.11  58.0777
209.355  -0.10042  335.832  58.4909
205.162  -28.9902  315.714  32.6564
206.594  19.2046  3.67944  75.1096
206.129  -45.3187  312.618  16.5515
208.254  11.0177  347.831  68.3388
205.172  -41.3081  312.778  20.6193
205.407  -43.0261  312.589  18.9017
204.046  -18.1414  317.635  43.4485
205.313  36.3865  77.2435  75.9577
208.635  -5.90119  330.046  53.6145
209.307  18.7102  7.28372  72.6944
205.279  37.7779  81.5864  75.0863
206.507  -32.0685  316.191  29.3929
202.731  -59.667  307.897  2.82287
205.472  -32.9025  314.998  28.7837
206.578  -46.9847  312.56  14.8577
205.74  -27.7244  316.656  33.7697
206.177  -36.816  314.649  24.8399
206.547  -23.3759  318.878  37.7938
209.625  -20.239  323.591  39.9262
205.311  -26.905  316.442  34.6559
203.652  -31.8024  313.532  30.1785
206.209  11.4371  344.138  69.9116
204.244  22.2628  10.1975  78.5769
206.421  -37.8583  314.597  23.7807
204.969  -43.0868  312.244  18.9065
206.391  -3.93646  327.802  56.2985
204.554  -12.9405  320.218  48.3541
206.368  -32.1365  316.041  29.3552
206.864  -35.3698  315.62  26.117
207.147  -28.2876  317.927  32.9137
207.46  -16.8092  322.469  43.835
206.486  -3.96208  327.944  56.2388
205.522  -33.0893  314.998  28.5921
208.824  -3.84686  331.824  55.4005
202.795  -19.1525  315.744  42.7277
204.923  36.2886  77.7282  76.265
205.537  -36.3982  314.197  25.3609
206.208  -3.83313  327.566  56.4625
208.163  -35.8792  316.614  25.3599
203.124  -33.9281  312.58  28.1726
203.801  25.6659  26.9012  80.0945
202.882  22.6937  9.09818  79.8913
206.235  -36.591  314.755  25.0486
204.782  -30.2743  315  31.4766
204.577  -30.1661  314.823  31.6203
208.979  -37.7948  316.749  23.3399
204.35  2.55499  328.996  63.0764
207.116  8.24693  341.124  66.7896
204.894  10.7724  339.929  70.1047
202.779  -23.1153  314.663  38.8503
203.489  1.22415  326.185  62.1601
209.952  -14.3085  326.837  45.365
203.59  12.1328  338.881  71.9397
203.746  -33.3269  313.286  28.6671
205.38  -32.8421  314.928  28.8595
207.52  -29.6184  317.886  31.5438
204.124  -9.12663  321.239  52.1355
205.938  -8.93344  324.103  51.7741
205.646  -18.1135  319.665  43.0894
204.47  -49.221  310.676  12.9504
201.71  9.35704  329.777  70.3604
203.508  -23.6202  315.369  38.2201
207.602  4.47507  337.348  63.3346
203.816  -1.45031  324.934  59.5354
204.873  -20.8143  317.786  40.6665
208.1  -11.5383  325.847  48.6013
207.144  14.4684  352.222  71.6307
205.854  -10.204  323.327  50.5972
205.696  24.8723  24.73  78.2498
203.919  -34.3627  313.22  27.623
205.259  -14.8739  320.407  46.3074
203.895  -43.3895  311.372  18.757
205.61  -27.2156  316.667  34.2914
207.379  -44.3192  313.754  17.3277
201.742  39.3404  93.9614  75.7235
203.996  5.28006  330.8  65.7115
207.471  -31.0275  317.408  30.195
207.28  -43.6962  313.834  17.9502
204.845  -2.02786  326.425  58.6392
205.149  -17.4269  319.288  43.8773
204.204  -14.6699  319.057  46.7754
206.766  -22.6529  319.373  38.4355
205.712  -52.9472  310.727  9.14386
201.637  -23.5792  313.232  38.5887
203.882  13.4802  342.148  72.9008
207.652  -23.2571  320.152  37.6271
204.81  15.3225  348.597  73.7899
203.351  -42.9734  311.036  19.2363
208.833  -43.594  315.006  17.7737
205.591  -20.6118  318.711  40.6936
205.713  -19.5153  319.24  41.7217
206.862  -3.26598  329.056  56.737
202.088  -26.1649  313.169  35.9713
205.876  -36.8704  314.377  24.8406
205.99  -25.7504  317.505  35.6298
207.609  -47.8738  313.054  13.8341
207.694  -5.3614  328.951  54.4841
202.54  -48.7746  309.471  13.6042
204.669  -15.4605  319.389  45.8955
207.115  -25.1154  318.917  35.9792
202.729  -2.78995  322.11  58.6034
